Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
12/3/2015 12:00,7,"Fighting, Chasing",9,UR,
12/3/2015 12:03,11,Subordinate,10,UR,
12/3/2015 12:07,7,"Fighting, Chasing",2,UR,
12/3/2015 12:08,7,"Fighting, Chasing",8,MR,
12/3/2015 12:10,7,"Fighting, Chasing, Mounting",1,UR,
12/3/2015 12:10,7,Mounting,1,UR,
12/3/2015 12:11,7,"Chasing, Mounting",1,UR,
12/3/2015 12:19,7,"Chasing, Mounting",6,MR,
12/3/2015 12:19,7,"Chasing, Mounting",6,MR,
12/3/2015 12:21,7,Fighting,1,NB4,
12/3/2015 12:21,7,Fighting,1,NB3,
12/3/2015 12:22,7,"Fighting, Chasing",1,LR,
12/3/2015 12:23,7,"Fighting, Chasing",12,LR,
12/3/2015 12:23,7,"Fighting, Chasing",1,LR,
12/3/2015 12:25,7,"Fighting, Chasing",1,LL,
12/3/2015 12:25,7,"Fighting, Chasing",1,LR,
12/3/2015 12:29,7,Fighting,3,MR,
12/3/2015 12:30,4,Subordinate,8,LR,
12/3/2015 12:35,7,"Fighting, Chasing",5,NB2,
12/3/2015 12:37,7,Fighting,1,UL,
12/3/2015 12:44,7,Fighting,1,UR,
12/3/2015 12:45,8,Subordinate,5,UR,
12/3/2015 12:49,7,Chasing,6,UR,
12/3/2015 12:54,7,Fighting,3,NB1,
12/3/2015 12:55,8,"Chasing, Mounting",11,UR,
12/3/2015 12:57,7,Chasing,8,ML,
12/3/2015 12:58,7,"Fighting, Chasing",3,LL,
12/3/2015 12:59,7,Fighting,3,NB3,
12/3/2015 13:00,7,Fighting,3,NB3,
12/3/2015 13:00,End,End,End,End,
12/3/2015 20:24,7,Fighting,6,NB4,Yes
12/3/2015 20:24,7,"Fighting, Chasing",3,NB3,Yes
12/4/2015 16:04,Start,Start,Start,Start,
12/4/2015 16:19,7,Chasing,5,UL,
12/4/2015 16:20,7,Fighting,5,NB3,
12/4/2015 16:24,7,Fighting,2,UR,
12/4/2015 16:27,7,Fighting,6,NB5,
12/4/2015 16:29,7,Fighting,5,UR,
12/4/2015 16:31,7,Chasing,9,LL,
12/4/2015 16:34,1,Fighting,12,NB4,
12/4/2015 16:44,7,Chasing,2,MR,
12/4/2015 16:45,7,Fighting,2,UR,
12/4/2015 16:48,7,Fighting,4,NB3,
12/4/2015 16:52,7,Chasing,5,MR,
12/4/2015 16:54,7,Induce-flee,5,UR,
12/4/2015 16:59,End,End,End,End,
12/4/2015 19:00,Start,Start,Start,Start,
12/4/2015 19:15,7,"Fighting, Chasing",6,LR,
12/4/2015 19:56,7,Subordinate,9,NB5,
12/4/2015 20:00,End,End,End,End,
12/5/2015 12:01,Start,Start,Start,Start,
12/5/2015 12:04,7,Chasing,6,LR,
12/5/2015 12:06,7,Chasing,5,LR,
12/5/2015 12:18,7,Chasing,1,UR,
12/5/2015 12:19,7,Chasing,3,MR,
12/5/2015 12:20,8,Mounting,3,NB4,
12/5/2015 12:22,7,Fighting,2,MR,
12/5/2015 12:22,7,Fighting,1,LR,
12/5/2015 12:24,8,Fighting,3,NB3,
12/5/2015 12:28,7,Fighting,4,LR,
12/5/2015 12:28,7,Chasing,9,ML,
12/5/2015 12:30,7,"Fighting, Chasing",3,ML,
12/5/2015 12:35,7,Chasing,3,LR,
12/5/2015 12:38,1,Fighting,3,NB5,
12/5/2015 12:39,8,Fighting,1,NB5,
12/5/2015 12:40,7,Fighting,9,MR,
12/5/2015 12:41,7,Fighting,6,NB1,
12/5/2015 12:44,7,Chasing,3,ML,
12/5/2015 12:44,7,Chasing,"3, 12",LL,
12/5/2015 12:45,7,Chasing,11,MR,
12/5/2015 12:46,7,Chasing,9,MR,
12/5/2015 12:47,7,Chasing,12,MR,
12/5/2015 12:59,7,Chasing,11,LR,
12/5/2015 13:01,2,Chasing,3,NB4,
12/5/2015 13:01,End,End,End,End,
12/5/2015 13:01,Start,Start,Start,Start,
12/5/2015 13:23,11,Chasing,1,UR,
12/5/2015 13:23,1,Chasing,10,LL,
12/5/2015 13:32,7,Chasing,11,UL,
12/5/2015 13:36,7,Chasing,1,MR,
12/5/2015 13:40,7,Chasing,6,MR,
12/5/2015 13:44,7,Fighting,9,NB5,
12/5/2015 14:01,End,End,End,End,
12/6/2015 14:00,Start,Start,Start,Start,
12/6/2015 14:06,7,"Fighting, Chasing",6,MR,
12/6/2015 14:13,11,"Fighting, Chasing",8,UL,
12/6/2015 14:13,11,Fighting,1,UL,
12/6/2015 14:14,8,"Fighting, Mounting",3,NB4,
12/6/2015 14:15,1,Chasing,3,NB1,
12/6/2015 14:16,7,"Fighting, Chasing",3,MR,
12/6/2015 14:20,"1, 10",Fighting,3,NB4,
12/6/2015 14:23,7,"Fighting, Induce-flee",11,MR,
12/6/2015 14:25,7,"Fighting, Chasing",6,LL,
12/6/2015 14:28,7,"Fighting, Chasing",6,MR,
12/6/2015 14:29,8,"Fighting, Mounting",3,NB4,
12/6/2015 14:30,8,"Fighting, Mounting",3,NB5,
12/6/2015 14:31,7,"Fighting, Chasing",11,UL,
12/6/2015 14:33,7,Induce-flee,8,ML,
12/6/2015 14:33,7,Chasing,5,ML,
12/6/2015 14:34,7,"Fighting, Chasing",5,LR,
12/6/2015 14:34,7,Chasing,5,NB3,
12/6/2015 14:35,7,Chasing,10,MR,
12/6/2015 14:36,1,"Fighting, Chasing",10,UL,
12/6/2015 14:36,7,Chasing,10,LR,
12/6/2015 14:40,1,Fighting,11,NB3,
12/6/2015 14:45,1,"Fighting, Chasing",8,UL,
12/6/2015 14:47,1,"Fighting, Chasing",8,UL,
12/6/2015 14:47,1,"Fighting, Chasing",10,UL,
12/6/2015 14:54,1,"Fighting, Chasing",8,MR,
12/6/2015 14:57,1,Chasing,10,LR,
12/6/2015 14:58,1,Fighting,10,NB4,
12/6/2015 14:59,8,Subordinate,10,NB2,
12/6/2015 14:59,8,Fighting,10,NB2,
12/6/2015 15:00,End,End,End,End,
12/6/2015 17:00,Start,Start,Start,Start,
12/6/2015 17:08,11,"Fighting, Chasing",12,UL,
12/6/2015 17:13,11,Chasing,12,ML,
12/6/2015 17:14,11,"Fighting, Chasing",12,UL,
12/6/2015 17:18,11,Chasing,12,ML,
12/6/2015 17:23,11,Fighting,12,UL,
12/6/2015 17:24,11,Fighting,12,ML,
12/6/2015 17:25,7,"Fighting, Chasing","11, 12",UR,
12/6/2015 17:26,7,"Fighting, Chasing",11,NB3,
12/6/2015 17:29,11,Chasing,12,ML,
12/6/2015 17:31,11,"Fighting, Chasing",12,UL,
12/6/2015 17:34,11,Chasing,12,UL,
12/6/2015 17:37,11,"Fighting, Chasing",12,ML,
12/6/2015 17:41,11,"Fighting, Chasing",12,UR,
12/6/2015 17:45,11,"Fighting, Chasing",12,UL,
12/6/2015 17:54,11,"Fighting, Chasing",1,UL,
12/6/2015 17:57,11,"Fighting, Chasing",1,UL,
12/6/2015 17:58,11,"Fighting, Chasing",12,LR,
12/6/2015 18:00,7,Induce-flee,11,LR,
12/6/2015 18:00,End,End,End,End,
12/7/2015 13:00,Start,Start,Start,Start,
12/7/2015 13:04,11,"Fighting, Chasing",5,NB4,
12/7/2015 13:06,7,"Fighting, Chasing",3,LL,
12/7/2015 13:10,11,"Fighting, Chasing",3,LR,
12/7/2015 13:11,7,Fighting,11,MR,
12/7/2015 13:11,7,Induce-flee,11,UR,
12/7/2015 13:15,7,"Fighting, Chasing",8,UL,
12/7/2015 13:19,11,"Fighting, Chasing",2,LR,
12/7/2015 13:19,11,"Fighting, Chasing",8,UL,
12/7/2015 13:21,7,Fighting,1,ML,
12/7/2015 13:21,11,"Fighting, Chasing",3,UL,
12/7/2015 13:37,11,Fighting,9,UL,
12/7/2015 13:37,7,"Fighting, Chasing",5,MR,
12/7/2015 13:38,7,Chasing,11,UR,
12/7/2015 13:40,11,"Fighting, Chasing",8,UL,
12/7/2015 13:42,1,"Fighting, Chasing",10,NB2,
12/7/2015 13:42,11,Chasing,8,LR,
12/7/2015 13:44,7,"Fighting, Chasing",12,LR,
12/7/2015 13:45,7,"Fighting, Chasing",9,LR,
12/7/2015 13:46,7,"Fighting, Chasing",8,MR,
12/7/2015 13:48,7,"Fighting, Chasing",9,UL,
12/7/2015 13:49,8,"Fighting, Chasing",1,NB2,
12/7/2015 13:52,7,"Fighting, Chasing",9,LR,
12/7/2015 13:52,7,"Fighting, Chasing",4,LR,
12/7/2015 13:56,7,"Fighting, Chasing",8,ML,
12/7/2015 13:59,7,Subordinate,1,LR,
12/7/2015 14:00,End,End,End,End,
12/7/2015 17:00,Start,Start,Start,Start,
12/7/2015 17:05,12,Chasing,10,MR,
12/7/2015 17:07,7,"Fighting, Chasing",12,LR,
12/7/2015 17:11,7,"Fighting, Chasing",10,ML,
12/7/2015 17:15,12,Induce-flee,10,NB3,
12/7/2015 17:18,7,Chasing,10,UL,
12/7/2015 17:35,7,"Fighting, Chasing, Mounting",6,UL,
12/7/2015 17:37,7,Fighting,6,LL,
12/7/2015 17:42,7,"Fighting, Chasing",2,UL,
12/7/2015 17:42,7,Chasing,2,NB2,
12/7/2015 17:44,7,"Fighting, Chasing",6,UL,
12/7/2015 17:50,7,Fighting,2,LR,
12/7/2015 17:54,7,Induce-flee,11,LL,
12/7/2015 17:54,7,Chasing,11,ML,
12/7/2015 17:58,7,"Fighting, Chasing",5,ML,
12/7/2015 17:58,7,Subordinate,10,NB4,
12/7/2015 17:59,7,"Fighting, Chasing",5,NB5,
12/7/2015 18:00,7,Fighting,5,NB3,
12/7/2015 18:00,End,End,End,End,
12/8/2015 12:00,Start,Start,Start,Start,
12/8/2015 12:04,7,Chasing,5,UL,
12/8/2015 12:06,8,Chasing,4,NB2,
12/8/2015 12:08,8,"Fighting, Chasing",10,NB3,
12/8/2015 12:08,8,Fighting,3,LL,
12/8/2015 12:09,8,Chasing,6,LR,
12/8/2015 12:10,7,Subordinate,9,MR,
12/8/2015 12:15,8,"Fighting, Mounting",4,NB2,
12/8/2015 12:17,8,Subordinate,10,NB4,
12/8/2015 12:17,8,Chasing,12,NB2,
12/8/2015 12:22,7,Chasing,11,LR,
12/8/2015 12:29,7,Fighting,6,UL,
12/8/2015 12:29,7,Fighting,3,UR,
12/8/2015 12:29,7,Chasing,3,UR,
12/8/2015 12:33,7,"Fighting, Chasing",3,UR,
12/8/2015 12:36,7,Fighting,3,NB2,
12/8/2015 12:40,3,"Fighting, Mounting",6,NB2,
12/8/2015 12:40,8,"Fighting, Chasing",6,LL,
12/8/2015 12:41,7,Fighting,8,LL,
12/8/2015 13:00,End,End,End,End,
12/8/2015 13:00,Start,Start,Start,Start,
12/8/2015 13:02,7,Induce-flee,11,MR,
12/8/2015 13:04,"7, 12",Fighting,"7, 12",LR,
12/8/2015 13:06,7,Fighting,2,LR,
12/8/2015 13:20,8,Mounting,3,LL,
12/8/2015 13:21,8,Mounting,3,NB2,
12/8/2015 13:28,7,Chasing,5,MR,
12/8/2015 13:29,8,Chasing,5,NB5,
12/8/2015 13:34,8,Chasing,9,NB1,
12/8/2015 13:43,8,Chasing,1,LR,
12/8/2015 13:44,8,Fighting,3,NB2,
12/8/2015 13:45,8,Fighting,11,NB5,
12/8/2015 13:48,5,Fighting,8,NB2,
12/8/2015 13:51,3,Fighting,5,NB3,
12/8/2015 13:58,7,"Fighting, Chasing",5,ML,
12/8/2015 14:00,End,End,End,End,
12/9/2015 16:05,Start,Start,Start,Start,
12/9/2015 16:09,11,Chasing,3,NB1,
12/9/2015 16:10,7,"Fighting, Chasing",3,LR,
12/9/2015 16:12,12,"Fighting, Chasing",5,NB5,
12/9/2015 16:13,7,"Fighting, Chasing",11,ML,
12/9/2015 16:14,7,"Fighting, Chasing",6,NB1,
12/9/2015 16:17,7,"Fighting, Chasing",12,LR,
12/9/2015 16:20,7,Chasing,11,UL,
12/9/2015 16:22,7,Chasing,10,LR,
12/9/2015 16:25,1,Chasing,9,NB1,
12/9/2015 16:26,7,Subordinate,11,UL,
12/9/2015 16:26,7,"Fighting, Chasing",11,UL,
12/9/2015 16:27,7,"Fighting, Chasing",9,LR,
12/9/2015 16:29,11,Subordinate,3,NB4,
12/9/2015 16:30,7,Chasing,5,UR,
12/9/2015 16:30,7,"Fighting, Chasing",5,UL,
12/9/2015 16:36,7,"Fighting, Chasing",5,LR,
12/9/2015 16:39,7,"Fighting, Chasing",9,UL,
12/9/2015 16:44,7,"Fighting, Chasing",1,UR,
12/9/2015 16:52,1,"Fighting, Chasing",10,LR,
12/9/2015 16:56,7,Fighting,9,NB4,
12/9/2015 17:07,End,End,End,End,
12/9/2015 17:07,Start,Start,Start,Start,
12/9/2015 17:22,7,Fighting,3,NB5,
12/9/2015 18:06,End,End,End,End,
12/10/2015 16:04,Start,Start,Start,Start,
12/10/2015 16:06,11,"Fighting, Chasing",5,NB4,
12/10/2015 16:07,11,Chasing,3,NB1,
12/10/2015 16:10,7,"Fighting, Chasing",3,LR,
12/10/2015 16:12,7,Fighting,9,NB3,
12/10/2015 16:14,1,Chasing,10,NB3,
12/10/2015 16:16,11,Chasing,1,UL,
12/10/2015 16:16,10,"Fighting, Chasing",9,ML,
12/10/2015 16:18,12,Chasing,3,LL,
12/10/2015 16:18,11,Chasing,1,UL,
12/10/2015 16:21,9,Chasing,10,LL,
12/10/2015 16:22,11,"Fighting, Chasing",12,UL,
12/10/2015 16:22,7,"Fighting, Chasing",11,UL,
12/10/2015 16:23,7,Chasing,10,LL,
12/10/2015 16:27,10,Chasing,12,LL,
12/10/2015 16:29,7,Fighting,5,LL,
12/10/2015 16:31,11,Fighting,8,NB2,
12/10/2015 16:32,7,"Fighting, Chasing",3,LL,
12/10/2015 16:32,1,Chasing,10,LR,
12/10/2015 16:35,1,Chasing,8,LL,
12/10/2015 16:38,8,"Fighting, Chasing",5,NB4,
12/10/2015 16:42,7,Chasing,12,UL,
12/10/2015 16:43,7,Fighting,9,NB1,
12/10/2015 16:43,8,Fighting,10,NB2,
12/10/2015 16:46,10,"Fighting, Chasing",3,NB1,
12/10/2015 16:48,1,Fighting,10,LR,
12/10/2015 16:50,7,Chasing,6,LL,
12/10/2015 16:57,12,Chasing,10,LR,
12/10/2015 16:57,8,Chasing,12,LR,
12/10/2015 16:58,7,Fighting,8,LR,
12/10/2015 17:00,End,End,End,End,
12/10/2015 17:00,Start,Start,Start,Start,
12/10/2015 17:04,7,Chasing,5,LL,
12/10/2015 17:10,1,Fighting,6,NB5,
12/10/2015 17:12,12,Chasing,10,UL,
12/10/2015 17:14,2,Chasing,6,UL,
12/10/2015 17:16,2,Fighting,12,UL,
12/10/2015 17:35,2,Fighting,8,ML,
12/10/2015 17:36,2,"Fighting, Chasing",8,UR,
12/10/2015 18:00,End,End,End,End,
12/11/2015 16:04,Start,Start,Start,Start,
12/11/2015 16:08,7,Chasing,3,LR,
12/11/2015 16:14,7,Chasing,6,LR,
12/11/2015 16:25,11,Induce-flee,3,UL,
12/11/2015 16:34,11,Chasing,1,MR,
12/11/2015 16:39,11,Chasing,1,UL,
12/11/2015 16:47,11,Chasing,1,UR,
12/11/2015 16:51,11,Chasing,3,UL,
12/11/2015 16:52,11,Chasing,1,UL,
12/11/2015 16:59,11,Chasing,1,UR,
12/11/2015 17:00,End,End,End,End,
12/11/2015 17:00,Start,Start,Start,Start,
12/11/2015 17:06,7,Chasing,1,ML,
12/11/2015 17:11,7,Chasing,4,UL,
12/11/2015 17:17,7,Chasing,4,MR,
12/11/2015 17:40,7,Chasing,10,MR,
12/11/2015 17:45,7,Chasing,10,UL,
12/11/2015 17:51,7,Chasing,10,UL,
12/11/2015 17:57,7,Chasing,10,UL,
12/11/2015 17:58,End,End,End,End,
12/12/2015 17:02,Start,Start,Start,Start,
12/12/2015 17:09,11,Fighting,5,NB4,
12/12/2015 17:09,11,Chasing,10,NB5,
12/12/2015 17:13,10,Chasing,3,MR,
12/12/2015 17:18,10,Chasing,3,MR,
12/12/2015 17:19,10,Fighting,3,UL,
12/12/2015 17:21,8,"Fighting, Chasing",10,LL,
12/12/2015 17:24,8,Chasing,3,LR,
12/12/2015 17:36,8,"Fighting, Chasing",6,NB2,
12/12/2015 17:48,8,Chasing,12,NB5,
12/12/2015 17:49,8,"Fighting, Chasing",3,NB4,
12/12/2015 17:57,7,"Fighting, Chasing",12,ML,
12/12/2015 18:08,7,Chasing,3,LR,
12/12/2015 18:15,7,Chasing,12,MR,
12/12/2015 18:58,End,End,End,End,
12/13/2015 17:00,Start,Start,Start,Start,
12/13/2015 17:59,End,End,End,End,
12/13/2015 18:00,Start,Start,Start,Start,
12/13/2015 19:00,End,End,End,End,
12/14/2015 8:42,8,"Fighting, Chasing",9,NB5,Yes
12/14/2015 15:05,Start,Start,Start,Start,
12/14/2015 15:12,7,Chasing,12,UL,
12/14/2015 15:31,7,Fighting,12,LR,
12/14/2015 15:41,7,Chasing,3,UR,
12/14/2015 15:46,7,Chasing,10,LR,
12/14/2015 15:47,7,Fighting,8,LR,
12/14/2015 15:50,7,Chasing,9,UL,
12/14/2015 15:52,7,Chasing,3,UR,
12/14/2015 15:58,7,Chasing,4,UL,
12/14/2015 16:01,End,End,End,End,
12/14/2015 16:01,Start,Start,Start,Start,
12/14/2015 16:07,7,"Fighting, Chasing",3,MR,
12/14/2015 16:56,2,"Fighting, Chasing",6,NB5,
12/14/2015 17:00,End,End,End,End,
12/15/2015 12:00,Start,Start,Start,Start,
12/15/2015 12:02,7,Chasing,9,ML,
12/15/2015 12:03,8,Fighting,12,NB2,
12/15/2015 12:06,7,Fighting,5,NB2,
12/15/2015 12:09,7,Fighting,8,MR,
12/15/2015 12:13,7,Fighting,9,NB5,
12/15/2015 12:15,7,Chasing,5,LR,
12/15/2015 12:20,7,Chasing,11,LR,
12/15/2015 12:21,7,Chasing,1,NB2,
12/15/2015 12:26,7,Chasing,5,LR,
12/15/2015 12:28,7,Fighting,3,NB1,
12/15/2015 12:35,7,Fighting,8,LR,
12/15/2015 12:37,11,Chasing,1,MR,
12/15/2015 12:37,7,Fighting,2,NB1,
12/15/2015 12:41,7,Chasing,11,LR,
12/15/2015 12:45,11,Chasing,1,MR,
12/15/2015 12:45,11,Fighting,5,UL,
12/15/2015 12:45,7,"Fighting, Chasing",11,UL,
12/15/2015 12:54,7,Fighting,3,NB1,
12/15/2015 13:02,End,End,End,End,
12/15/2015 13:02,Start,Start,Start,Start,
12/15/2015 13:04,11,Chasing,5,MR,
12/15/2015 13:06,7,Chasing,"6, 8",LL,
12/15/2015 13:07,7,Fighting,6,NB1,
12/15/2015 13:08,7,Subordinate,8,NB1,
12/15/2015 13:10,11,Fighting,2,NB4,
12/15/2015 13:10,7,Fighting,11,NB2,
12/15/2015 13:15,7,Chasing,11,LR,
12/15/2015 13:21,8,Chasing,6,LL,
12/15/2015 13:22,7,Subordinate,12,LR,
12/15/2015 13:24,7,Subordinate,1,UR,
12/15/2015 13:25,12,Chasing,10,LL,
12/15/2015 13:27,10,Chasing,5,NB5,
12/15/2015 13:29,7,Chasing,3,MR,
12/15/2015 13:30,5,Fighting,3,NB2,
12/15/2015 13:34,7,Chasing,12,LL,
12/15/2015 13:35,7,Fighting,8,LL,
12/15/2015 13:35,7,Induce-flee,6,LL,
12/15/2015 13:43,11,Chasing,12,LR,
12/15/2015 13:44,11,"Fighting, Chasing",6,ML,
12/15/2015 13:44,11,Induce-flee,3,ML,
12/15/2015 13:48,3,Chasing,8,NB5,
12/15/2015 13:49,11,Fighting,6,LR,
12/15/2015 13:50,11,Chasing,12,LR,
12/15/2015 13:52,11,Chasing,3,UL,
12/15/2015 13:54,6,Chasing,8,ML,
12/15/2015 13:56,7,Chasing,6,NB5,
12/15/2015 13:59,11,Chasing,9,LR,
12/15/2015 13:59,7,Fighting,12,LR,
12/15/2015 13:59,11,Fighting,9,NB4,
12/15/2015 14:00,End,End,End,End,
12/17/2015 13:00,Start,Start,Start,Start,
12/17/2015 13:07,7,Subordinate,9,NB1,
12/17/2015 13:08,7,Fighting,12,LR,
12/17/2015 13:11,12,Chasing,5,MR,
12/17/2015 13:22,7,Fighting,3,LL,
12/17/2015 13:25,7,Chasing,12,UR,
12/17/2015 13:26,7,Chasing,12,UR,
12/17/2015 13:44,1,Fighting,3,UR,
12/17/2015 13:45,11,Fighting,8,LR,
12/17/2015 13:47,7,Fighting,12,UR,
12/17/2015 13:51,7,"Fighting, Chasing",12,LR,
12/17/2015 13:54,7,Chasing,12,MR,
12/17/2015 13:57,11,Chasing,4,UL,
12/17/2015 13:58,11,"Fighting, Chasing",12,UL,
12/17/2015 13:59,7,"Fighting, Chasing",11,UR,
12/17/2015 14:00,End,End,End,End,
12/17/2015 14:00,Start,Start,Start,Start,
12/17/2015 14:04,7,Fighting,8,NB5,
12/17/2015 14:04,7,Fighting,12,LR,
12/17/2015 14:09,11,Fighting,5,LL,
12/17/2015 14:11,12,Subordinate,6,NB3,
12/17/2015 14:14,11,Fighting,"2, 4",UR,
12/17/2015 14:14,2,Chasing,5,UL,
12/17/2015 14:31,2,Fighting,3,NB5,
12/17/2015 14:33,7,Fighting,10,LR,
12/17/2015 14:45,7,Chasing,8,MR,
12/17/2015 14:51,7,Fighting,"1, 11",NB1,
12/17/2015 14:52,7,Induce-flee,8,UR,
12/17/2015 14:54,7,"Fighting, Chasing",8,UL,
12/17/2015 14:57,12,"Fighting, Chasing",3,LR,
12/17/2015 14:57,12,Fighting,3,NB4,
12/17/2015 14:59,7,Fighting,8,NB3,
12/17/2015 15:00,End,End,End,End,
12/18/2015 11:02,Start,Start,Start,Start,
12/18/2015 11:07,7,Chasing,12,LR,
12/18/2015 11:11,7,Subordinate,10,UL,
12/18/2015 11:14,7,Chasing,12,LR,
12/18/2015 11:16,7,Chasing,8,NB5,
12/18/2015 11:18,8,Chasing,12,UR,
12/18/2015 11:20,7,Chasing,1,MR,
12/18/2015 11:22,7,"Fighting, Chasing",9,UL,
12/18/2015 11:23,12,"Fighting, Chasing",9,NB4,
12/18/2015 11:26,12,"Fighting, Chasing",1,MR,
12/18/2015 11:37,12,Chasing,1,LL,
12/18/2015 11:43,7,"Fighting, Chasing",11,LL,
12/18/2015 11:46,7,Chasing,2,MR,
12/18/2015 11:55,7,Chasing,5,UR,
12/18/2015 11:57,7,Chasing,8,UL,
12/18/2015 12:05,End,End,End,End,
12/18/2015 12:05,Start,Start,Start,Start,
12/18/2015 12:12,7,"Fighting, Chasing",9,UR,
12/18/2015 12:26,7,Chasing,8,UL,
12/18/2015 12:29,7,Chasing,8,UL,
12/18/2015 12:30,7,"Fighting, Chasing",8,LR,
12/18/2015 12:32,7,Chasing,5,UL,
12/18/2015 12:37,11,Chasing,6,UL,
12/18/2015 12:38,12,Mounting,6,LR,
12/18/2015 12:47,7,Mounting,6,ML,
12/18/2015 12:50,7,Chasing,8,MR,
12/18/2015 12:51,7,Chasing,12,UL,
12/18/2015 12:53,7,"Fighting, Chasing",12,UR,
12/18/2015 12:54,12,Chasing,3,MR,
12/18/2015 13:02,End,End,End,End,
12/19/2015 19:02,Start,Start,Start,Start,
12/19/2015 19:59,8,Chasing,5,LR,
12/19/2015 20:00,End,End,End,End,
12/20/2015 18:01,Start,Start,Start,Start,
12/20/2015 18:07,7,Induce-flee,8,NB5,
12/20/2015 18:08,7,Induce-flee,8,NB5,
12/20/2015 18:08,4,"Fighting, Chasing",8,UL,
12/20/2015 18:09,4,"Fighting, Chasing",8,ML,
12/20/2015 18:10,4,"Fighting, Chasing",8,UL,
12/20/2015 18:11,4,"Fighting, Chasing",8,UL,
12/20/2015 18:11,4,"Fighting, Chasing",8,UL,
12/20/2015 18:15,4,Fighting,8,UL,
12/20/2015 18:15,4,"Fighting, Chasing",8,UR,
12/20/2015 18:17,4,"Fighting, Chasing",8,MR,
12/20/2015 18:18,8,Chasing,4,LR,
12/20/2015 18:19,8,Mounting,4,NB1,
12/20/2015 18:19,8,Fighting,10,NB1,
12/20/2015 18:25,4,"Fighting, Chasing",8,UL,
12/20/2015 18:27,7,"Fighting, Chasing",8,UL,
12/20/2015 18:28,11,"Fighting, Chasing",2,NB2,
12/20/2015 18:28,11,"Fighting, Chasing",10,NB2,
12/20/2015 18:29,7,Subordinate,8,NB1,
12/20/2015 18:32,8,"Fighting, Chasing",4,NB5,
12/20/2015 18:35,8,Fighting,4,NB5,
12/20/2015 18:37,11,Fighting,3,NB1,
