Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
1/10/2016 11:41,6,Chasing,7,LL,
1/10/2016 11:42,4,Chasing,6,LL,
1/10/2016 11:44,4,Fighting,2,UR,
1/10/2016 11:44,4,Chasing,3,UL,
1/10/2016 11:44,4,Fighting,7,UL,
1/10/2016 11:45,4,Fighting,12,LR,
1/10/2016 11:45,4,Fighting,2,LR,
1/10/2016 11:46,4,Fighting,9,LR,
1/10/2016 11:46,4,Fighting,9,NB4,
1/10/2016 11:47,4,Subordinate,12,ML,
1/10/2016 11:49,4,Fighting,3,LL,
1/10/2016 11:49,4,Subordinate,2,NB2,
1/10/2016 11:54,12,Fighting,7,NB5,
1/10/2016 11:59,4,Fighting,12,MR,
1/10/2016 11:59,4,Fighting,1,ML,
1/10/2016 11:59,End,End,End,End,
1/10/2016 13:30,4,Fighting,12,NB3,Yes
1/11/2016 11:59,Start,Start,Start,Start,
1/11/2016 12:08,6,"Fighting, Chasing",1,LL,
1/11/2016 12:13,6,"Fighting, Chasing",11,UR,
1/11/2016 12:14,6,Fighting,11,UR,
1/11/2016 12:23,6,Chasing,5,MR,
1/11/2016 12:24,6,Fighting,11,UL,
1/11/2016 12:26,6,"Fighting, Chasing",5,UL,
1/11/2016 12:28,6,Fighting,11,UR,
1/11/2016 12:33,4,"Fighting, Chasing",6,UR,
1/11/2016 12:44,4,Fighting,8,LR,
1/11/2016 12:58,4,Chasing,6,LL,
1/11/2016 13:00,End,End,End,End,
1/11/2016 13:04,6,Fighting,11,NB4,Yes
1/12/2016 14:00,Start,Start,Start,Start,
1/12/2016 14:18,8,Mounting,7,NB2,
1/12/2016 14:22,8,Mounting,1,NB2,
1/12/2016 14:25,4,Fighting,9,NB3,
1/12/2016 14:25,4,Fighting,8,NB5,
1/12/2016 14:35,4,Subordinate,8,NB2,
1/12/2016 14:46,4,Fighting,8,LR,
1/12/2016 14:47,4,Fighting,8,UL,
1/12/2016 14:49,4,"Fighting, Chasing",8,MR,
1/12/2016 14:49,4,Induce-flee,5,LR,
1/12/2016 14:54,4,Fighting,8,NB2,
1/12/2016 14:56,4,"Fighting, Chasing",6,UR,
1/12/2016 14:59,6,Fighting,5,NB1,
1/12/2016 14:59,8,"Mounting, Subordinate",7,NB2,
1/12/2016 15:00,End,End,End,End,
1/12/2016 15:00,Start,Start,Start,Start,
1/12/2016 15:01,8,Mounting,4,NB2,
1/12/2016 15:04,4,Fighting,12,LR,
1/12/2016 15:04,4,Chasing,12,LR,
1/12/2016 15:08,6,Fighting,1,MR,
1/12/2016 15:09,4,Chasing,9,LL,
1/12/2016 15:09,4,Fighting,8,LL,
1/12/2016 15:11,8,Subordinate,2,NB2,
1/12/2016 15:11,2,Subordinate,8,NB2,
1/12/2016 15:11,2,Subordinate,8,NB2,
1/12/2016 15:12,4,Fighting,7,LR,
1/12/2016 15:13,6,Chasing,1,UR,
1/12/2016 15:16,8,Mounting,7,NB2,
1/12/2016 15:17,8,Mounting,7,NB2,
1/12/2016 15:17,8,Mounting,7,NB2,
1/12/2016 15:19,4,Fighting,8,NB1,
1/12/2016 15:19,4,Chasing,6,NB2,
1/12/2016 15:21,4,Fighting,11,LL,
1/12/2016 15:21,4,Induce-flee,9,LL,
1/12/2016 15:23,5,Fighting,9,NB2,
1/12/2016 15:24,6,Chasing,9,UL,
1/12/2016 15:26,4,Fighting,6,NB5,
1/12/2016 15:29,6,Fighting,11,NB2,
1/12/2016 15:32,4,Fighting,2,LL,
1/12/2016 15:33,4,Fighting,2,ML,
1/12/2016 15:33,4,Fighting,2,ML,
1/12/2016 15:34,4,Fighting,2,LL,
1/12/2016 15:35,4,Chasing,2,LL,
1/12/2016 15:40,4,Subordinate,6,NB4,
1/12/2016 15:57,5,Chasing,12,UL,
1/12/2016 15:59,End,End,End,End,
1/12/2016 16:57,4,Fighting,8,ML,Yes
1/13/2016 16:01,Start,Start,Start,Start,
1/13/2016 16:01,9,"Fighting, Chasing",6,LR,
1/13/2016 16:06,9,Fighting,11,NB4,
1/13/2016 16:07,9,Fighting,8,NB2,
1/13/2016 16:14,4,"Fighting, Chasing",3,LR,
1/13/2016 16:19,4,"Fighting, Chasing",2,UL,
1/13/2016 16:20,5,"Fighting, Chasing",12,NB1,
1/13/2016 16:24,9,Fighting,3,NB1,
1/13/2016 16:25,4,"Fighting, Chasing",8,UL,
1/13/2016 16:29,8,Fighting,6,UL,
1/13/2016 16:30,4,"Fighting, Chasing",5,NB5,
1/13/2016 16:33,1,Fighting,11,NB5,
1/13/2016 16:36,4,"Fighting, Chasing",8,UR,
1/13/2016 16:37,1,"Fighting, Chasing",11,NB5,
1/13/2016 16:38,4,Fighting,8,NB3,
1/13/2016 16:39,4,Chasing,6,NB2,
1/13/2016 16:39,4,"Fighting, Chasing",8,NB2,
1/13/2016 16:41,4,"Fighting, Chasing",8,NB4,
1/13/2016 17:01,End,End,End,End,
1/13/2016 19:12,4,Fighting,8,UL,Yes
1/13/2016 19:13,6,Fighting,9,NB1,Yes
1/13/2016 19:13,6,Fighting,3,NB5,Yes
1/14/2016 11:01,Start,Start,Start,Start,
1/14/2016 11:03,6,Fighting,9,NB5,
1/14/2016 11:04,4,Fighting,6,NB5,
1/14/2016 11:05,12,Fighting,11,MR,
1/14/2016 11:06,12,Fighting,1,MR,
1/14/2016 11:06,12,Fighting,11,MR,
1/14/2016 11:06,12,Fighting,1,MR,
1/14/2016 11:07,12,Mounting,1,LR,
1/14/2016 11:07,12,Chasing,9,LL,
1/14/2016 11:07,4,Fighting,11,MR,
1/14/2016 11:15,12,"Chasing, Mounting",1,LR,
1/14/2016 11:19,4,Chasing,6,LR,
1/14/2016 11:20,4,Chasing,5,LR,
1/14/2016 11:20,4,Fighting,5,LL,
1/14/2016 11:21,6,Fighting,8,UL,
1/14/2016 11:25,12,Induce-flee,9,LL,
1/14/2016 11:34,6,Fighting,9,LR,
1/14/2016 11:37,6,Chasing,12,UL,
1/14/2016 11:37,6,Fighting,9,UL,
1/14/2016 11:38,12,Chasing,9,MR,
1/14/2016 11:39,9,Fighting,1,LL,
1/14/2016 11:39,9,Fighting,1,LR,
1/14/2016 11:41,12,Chasing,1,LL,
1/14/2016 11:41,12,Chasing,2,LL,
1/14/2016 11:42,12,Fighting,2,MR,
1/14/2016 11:43,12,Chasing,9,MR,
1/14/2016 11:44,12,Chasing,2,MR,
1/14/2016 11:44,12,Fighting,2,LL,
1/14/2016 11:44,12,Fighting,9,LL,
1/14/2016 11:45,6,Fighting,12,LR,
1/14/2016 11:50,6,Fighting,5,MR,
1/14/2016 11:51,6,Fighting,5,LL,
1/14/2016 11:51,6,Fighting,12,LR,
1/14/2016 11:51,6,Chasing,12,UR,
1/14/2016 11:51,6,Fighting,12,LL,
1/14/2016 11:53,6,Chasing,1,ML,
1/14/2016 11:53,6,Fighting,5,LR,
1/14/2016 11:54,6,Fighting,9,LL,
1/14/2016 11:59,End,End,End,End,
1/15/2016 11:02,Start,Start,Start,Start,
1/15/2016 11:02,4,Fighting,8,NB5,
1/15/2016 11:05,4,Chasing,7,UL,
1/15/2016 11:07,4,Chasing,6,LL,
1/15/2016 11:14,6,Fighting,11,NB4,
1/15/2016 11:15,5,"Fighting, Chasing",12,NB2,
1/15/2016 11:18,4,Chasing,5,LR,
1/15/2016 11:20,9,Fighting,7,NB5,
1/15/2016 11:21,4,Chasing,6,LL,
1/15/2016 11:27,4,Chasing,2,UR,
1/15/2016 11:35,4,Chasing,9,LR,
1/15/2016 11:37,9,"Fighting, Chasing",7,LL,
1/15/2016 11:38,4,Fighting,8,NB5,
1/15/2016 11:41,9,"Fighting, Chasing",12,NB1,
1/15/2016 11:43,4,Chasing,2,UL,
1/15/2016 11:45,9,Chasing,5,NB4,
1/15/2016 11:47,4,Chasing,2,MR,
1/15/2016 11:48,4,Fighting,5,LR,
1/15/2016 11:52,5,"Fighting, Chasing",12,LL,
1/15/2016 11:54,5,Fighting,1,LR,
1/15/2016 11:56,5,"Fighting, Chasing",9,NB3,
1/15/2016 12:00,End,End,End,End,
1/15/2016 13:02,Start,Start,Start,Start,
1/15/2016 13:10,6,Fighting,11,NB2,
1/15/2016 13:18,6,Fighting,1,UR,
1/15/2016 13:19,6,Fighting,11,UL,
1/15/2016 13:27,6,Fighting,12,LL,
1/15/2016 13:27,6,"Chasing, Subordinate",12,UL,
1/15/2016 13:29,6,"Fighting, Chasing",11,UR,
1/15/2016 13:32,6,Fighting,2,NB2,
1/15/2016 13:33,6,"Fighting, Subordinate",2,NB5,
1/15/2016 13:43,4,Chasing,2,MR,
1/15/2016 13:43,4,"Fighting, Chasing",2,NB3,
1/15/2016 13:56,4,Fighting,6,NB2,
1/15/2016 13:59,End,End,End,End,
1/16/2016 14:34,12,Fighting,1,LL,Yes
1/16/2016 15:00,Start,Start,Start,Start,
1/16/2016 15:08,12,Chasing,2,LR,
1/16/2016 15:12,4,Chasing,5,LR,
1/16/2016 15:12,6,Chasing,2,UL,
1/16/2016 15:14,6,Fighting,12,LL,
1/16/2016 15:15,6,Chasing,9,LL,
1/16/2016 15:15,6,Chasing,8,UL,
1/16/2016 15:15,6,Chasing,8,UL,
1/16/2016 15:16,6,Fighting,11,UR,
1/16/2016 15:16,6,Fighting,11,NB5,
1/16/2016 15:16,6,Fighting,1,NB5,
1/16/2016 15:17,6,Fighting,1,NB2,
1/16/2016 15:17,6,Fighting,11,NB1,
1/16/2016 15:17,4,Chasing,8,ML,
1/16/2016 15:18,6,Chasing,2,ML,
1/16/2016 15:20,6,Fighting,8,UL,
1/16/2016 15:20,2,Chasing,11,LL,
1/16/2016 15:20,6,Fighting,3,UR,
1/16/2016 15:21,6,Fighting,3,NB5,
1/16/2016 15:21,4,Fighting,6,NB5,
1/16/2016 15:21,4,Chasing,3,NB5,
1/16/2016 15:22,4,Chasing,8,UL,
1/16/2016 15:22,4,Chasing,6,UR,
1/16/2016 15:24,4,Induce-flee,8,LR,
1/16/2016 15:24,4,Fighting,12,LR,
1/16/2016 15:25,4,Fighting,11,LL,
1/16/2016 15:25,4,Fighting,11,LL,
1/16/2016 15:26,2,Induce-flee,9,MR,
1/16/2016 15:27,6,Chasing,8,UL,
1/16/2016 15:28,6,Chasing,9,UR,
1/16/2016 15:28,6,Chasing,2,LL,
1/16/2016 15:28,6,Induce-flee,9,LL,
1/16/2016 15:30,4,Fighting,8,NB5,
1/16/2016 15:31,4,Fighting,8,NB2,
1/16/2016 15:33,6,Fighting,2,UL,
1/16/2016 15:33,2,Fighting,11,ML,
1/16/2016 15:34,4,Chasing,12,LL,
1/16/2016 15:36,8,Chasing,2,UR,
1/16/2016 15:36,6,Chasing,8,UR,
1/16/2016 15:36,6,Fighting,8,UR,
1/16/2016 15:36,6,Fighting,7,UR,
1/16/2016 15:37,4,Chasing,6,LL,
1/16/2016 15:37,6,Fighting,1,LR,
1/16/2016 15:37,6,Fighting,5,LR,
1/16/2016 15:38,4,Fighting,11,LR,
1/16/2016 15:38,8,Chasing,2,UR,
1/16/2016 15:40,4,Chasing,6,UR,
1/16/2016 15:41,4,Subordinate,6,NB2,
1/16/2016 15:43,6,Induce-flee,12,LR,
1/16/2016 15:43,6,Chasing,2,LL,
1/16/2016 15:43,6,Fighting,8,LL,
1/16/2016 15:44,6,Chasing,5,MR,
1/16/2016 15:45,4,Chasing,6,LR,
1/16/2016 15:45,2,Fighting,3,UL,
1/16/2016 15:45,2,Chasing,3,UL,
1/16/2016 15:45,6,Chasing,2,UR,
1/16/2016 15:46,4,Fighting,7,LL,
1/16/2016 15:46,4,Subordinate,7,LL,
1/16/2016 15:46,4,Chasing,1,LL,
1/16/2016 15:48,4,Fighting,9,NB5,
1/16/2016 15:49,6,Fighting,5,LL,
1/16/2016 15:49,6,Fighting,9,LL,
1/16/2016 15:49,4,Subordinate,9,NB3,
1/16/2016 15:55,6,Fighting,7,NB2,
1/16/2016 15:56,4,Fighting,8,UL,
1/16/2016 15:56,4,Fighting,2,UL,
1/16/2016 15:57,6,Fighting,7,NB5,
1/16/2016 16:00,End,End,End,End,
1/17/2016 13:00,Start,Start,Start,Start,
1/17/2016 13:08,6,Chasing,2,UL,
1/17/2016 13:10,6,Fighting,8,UR,
1/17/2016 13:10,6,Chasing,7,UL,
1/17/2016 13:10,6,Fighting,8,UR,
1/17/2016 13:12,6,"Fighting, Chasing",8,LR,
1/17/2016 13:16,6,Fighting,2,UL,
1/17/2016 13:20,8,Fighting,2,NB2,
1/17/2016 13:21,4,Fighting,7,NB5,
1/17/2016 13:21,4,"Fighting, Chasing",8,NB4,
1/17/2016 13:22,4,Fighting,8,NB2,
1/17/2016 13:23,8,Fighting,7,NB2,
1/17/2016 13:25,8,"Fighting, Mounting",7,NB2,
1/17/2016 13:27,8,Mounting,7,NB2,
1/17/2016 13:28,8,Mounting,7,NB2,
1/17/2016 13:30,4,Fighting,6,NB5,
1/17/2016 13:47,8,Mounting,7,NB2,
1/17/2016 13:53,4,"Fighting, Chasing",8,UL,
1/17/2016 13:55,8,"Fighting, Chasing",7,LR,
1/17/2016 13:56,4,"Fighting, Chasing",8,LL,
1/17/2016 13:56,4,"Fighting, Chasing",8,UL,
1/17/2016 13:59,4,Chasing,8,LL,
1/17/2016 14:00,End,End,End,End,
1/18/2016 12:02,Start,Start,Start,Start,
1/18/2016 12:14,6,"Fighting, Chasing",1,UR,
1/18/2016 12:15,6,Fighting,5,LL,
1/18/2016 12:18,6,Chasing,2,UL,
1/18/2016 12:19,6,"Fighting, Chasing",5,LR,
1/18/2016 12:19,6,"Fighting, Chasing",2,LR,
1/18/2016 12:21,6,Fighting,1,UR,
1/18/2016 12:22,6,Chasing,8,UR,
1/18/2016 12:25,1,Fighting,2,NB4,
1/18/2016 12:26,2,Fighting,11,NB1,
1/18/2016 12:27,2,"Fighting, Chasing",11,NB4,
1/18/2016 12:33,6,"Fighting, Chasing",8,UR,
1/18/2016 12:37,6,Fighting,3,LR,
1/18/2016 12:37,6,"Fighting, Chasing",5,LL,
1/18/2016 12:38,9,Fighting,3,LL,
1/18/2016 12:38,9,"Fighting, Chasing",12,LL,
1/18/2016 12:40,9,"Fighting, Chasing",2,LL,
1/18/2016 12:41,6,Fighting,1,ML,
1/18/2016 12:42,6,Fighting,1,MR,
1/18/2016 12:42,6,Fighting,2,NB3,
1/18/2016 12:45,2,Fighting,11,NB1,
1/18/2016 12:55,6,"Fighting, Chasing",9,LL,
1/18/2016 13:00,End,End,End,End,
1/18/2016 17:15,4,Chasing,6,MR,Yes
1/19/2016 12:01,Start,Start,Start,Start,
1/19/2016 12:06,6,Chasing,9,LL,
1/19/2016 12:07,6,Fighting,8,UL,
1/19/2016 12:08,4,Chasing,9,NB4,
1/19/2016 12:08,9,"Fighting, Chasing",1,NB5,
1/19/2016 12:09,4,Fighting,2,NB5,
1/19/2016 12:13,6,Subordinate,8,UL,
1/19/2016 12:13,6,Induce-flee,8,ML,
1/19/2016 12:15,6,"Fighting, Chasing",8,UR,
1/19/2016 12:16,6,Chasing,4,MR,
1/19/2016 12:18,8,Fighting,2,ML,
1/19/2016 12:19,6,Chasing,8,UR,
1/19/2016 12:21,6,Chasing,1,UL,
1/19/2016 12:22,4,"Fighting, Chasing",8,UL,
1/19/2016 12:25,4,"Fighting, Chasing",6,LL,
1/19/2016 12:26,6,Fighting,"1, 3",UL,
1/19/2016 12:29,6,Chasing,8,UR,
1/19/2016 12:29,4,Chasing,6,UR,
1/19/2016 12:31,6,Chasing,8,UL,
1/19/2016 12:32,4,Chasing,8,UR,
1/19/2016 12:32,6,Chasing,8,UR,
1/19/2016 12:32,4,Chasing,8,UL,
1/19/2016 12:33,6,Subordinate,8,UR,
1/19/2016 12:34,6,"Fighting, Chasing",1,UR,
1/19/2016 12:34,6,Fighting,3,UL,
1/19/2016 12:36,6,Chasing,1,UR,
1/19/2016 12:37,6,Chasing,8,UL,
1/19/2016 12:38,6,"Fighting, Chasing",8,UR,
1/19/2016 12:38,6,Fighting,11,NB5,
1/19/2016 12:47,1,Subordinate,11,UL,
1/19/2016 12:52,6,Chasing,8,UR,
1/19/2016 12:52,6,Fighting,1,UL,
1/19/2016 12:53,6,"Fighting, Chasing",1,UL,
1/19/2016 12:54,6,Chasing,8,LR,
1/19/2016 12:55,6,Induce-flee,8,UR,
1/19/2016 12:56,6,"Fighting, Chasing",8,UR,
1/19/2016 12:56,6,Fighting,1,UL,
1/19/2016 12:56,6,"Fighting, Chasing",8,LR,
1/19/2016 12:57,6,"Fighting, Chasing",8,UL,
1/19/2016 12:57,6,"Fighting, Chasing",1,UL,
1/19/2016 12:57,6,"Fighting, Chasing",8,UR,
1/19/2016 12:58,6,"Fighting, Chasing",8,UL,
1/19/2016 13:00,6,Chasing,8,UR,
1/19/2016 13:01,Start,Start,Start,Start,
1/19/2016 13:00,End,End,End,End,
1/19/2016 13:06,6,Chasing,8,UR,
1/19/2016 13:07,6,Chasing,8,UL,
1/19/2016 13:08,6,Fighting,5,LL,
1/19/2016 13:09,4,Chasing,8,UR,
1/19/2016 13:15,4,Chasing,8,UL,
1/19/2016 13:17,4,Fighting,6,UL,
1/19/2016 13:18,6,Fighting,5,LL,
1/19/2016 13:30,6,Fighting,1,UL,
1/19/2016 13:38,4,Chasing,5,NB4,
1/19/2016 13:40,4,Chasing,8,UR,
1/19/2016 13:44,4,Induce-flee,9,LL,
1/19/2016 13:44,6,Chasing,8,UL,
1/19/2016 13:48,6,Chasing,1,UR,
1/19/2016 13:53,6,Subordinate,8,UR,
1/19/2016 14:00,End,End,End,End,
1/20/2016 11:59,Start,Start,Start,Start,
1/20/2016 12:04,9,Fighting,12,LR,
1/20/2016 12:07,5,Chasing,9,UR,
1/20/2016 12:08,8,Induce-flee,2,UL,
1/20/2016 12:08,8,Chasing,2,UR,
1/20/2016 12:09,12,Chasing,2,UR,
1/20/2016 12:11,8,Chasing,2,UL,
1/20/2016 12:11,8,Induce-flee,2,UL,
1/20/2016 12:12,8,Fighting,5,LL,
1/20/2016 12:12,8,Fighting,5,LL,
1/20/2016 12:15,8,Fighting,2,UL,
1/20/2016 12:16,9,Fighting,11,LR,
1/20/2016 12:17,2,Fighting,3,UL,
1/20/2016 12:17,9,Fighting,3,LR,
1/20/2016 12:19,2,Fighting,3,UR,
1/20/2016 12:19,8,Induce-flee,2,UL,
1/20/2016 12:19,8,Chasing,5,UL,
1/20/2016 12:20,8,Chasing,5,LR,
1/20/2016 12:20,8,Chasing,5,LR,
1/20/2016 12:21,8,Fighting,5,LR,
1/20/2016 12:22,5,Fighting,9,LR,
1/20/2016 12:22,8,Subordinate,5,LR,
1/20/2016 12:24,5,Fighting,9,LR,
1/20/2016 12:24,12,Chasing,2,LR,
1/20/2016 12:24,5,Fighting,12,MR,
1/20/2016 12:25,8,Fighting,11,UL,
1/20/2016 12:25,8,Chasing,2,UR,
1/20/2016 12:26,2,Chasing,3,LL,
1/20/2016 12:27,8,Fighting,3,UR,
1/20/2016 12:27,6,Induce-flee,8,UL,
1/20/2016 12:27,6,Fighting,3,UL,
1/20/2016 12:27,6,Fighting,5,LR,
1/20/2016 12:28,6,Induce-flee,8,UR,
1/20/2016 12:28,6,Chasing,2,ML,
1/20/2016 12:28,6,Fighting,2,UL,
1/20/2016 12:28,6,Fighting,1,UL,
1/20/2016 12:29,4,Chasing,8,LL,
1/20/2016 12:29,6,Chasing,2,UR,
1/20/2016 12:30,6,Chasing,8,UL,
1/20/2016 12:30,4,Induce-flee,2,UL,
1/20/2016 12:31,4,Fighting,6,LL,
1/20/2016 12:31,4,Fighting,8,ML,
1/20/2016 12:31,6,Fighting,8,UL,
1/20/2016 12:31,4,Fighting,6,UL,
1/20/2016 12:32,4,Fighting,6,UL,
1/20/2016 12:32,4,Chasing,6,UR,
1/20/2016 12:34,6,Fighting,8,UR,
1/20/2016 12:34,4,Fighting,12,LR,
1/20/2016 12:35,6,Fighting,11,MR,
1/20/2016 12:37,4,Fighting,11,NB1,
1/20/2016 12:38,6,Fighting,8,UR,
1/20/2016 12:38,4,Fighting,6,UR,
1/20/2016 12:38,4,Chasing,6,UL,
1/20/2016 12:42,4,Fighting,6,UL,
1/20/2016 12:43,6,Fighting,12,UR,
1/20/2016 12:43,4,Fighting,6,UR,
1/20/2016 12:43,2,"Fighting, Mounting",11,NB2,
1/20/2016 12:44,2,Subordinate,11,NB2,
1/20/2016 12:51,6,Fighting,8,UR,
1/20/2016 12:53,12,Chasing,11,LL,
1/20/2016 12:53,4,Subordinate,11,LR,
1/20/2016 12:59,4,Fighting,8,UR,
1/20/2016 13:00,End,End,End,End,
1/20/2016 13:04,Start,Start,Start,Start,
1/20/2016 13:08,4,Fighting,12,MR,
1/20/2016 13:35,9,Fighting,11,LR,
1/20/2016 13:35,9,"Fighting, Chasing",11,LR,
1/20/2016 13:44,9,Subordinate,1,LR,
1/20/2016 13:44,9,"Fighting, Chasing",1,MR,
1/20/2016 13:51,4,Fighting,7,UL,
1/20/2016 13:51,4,Fighting,8,ML,
1/20/2016 13:54,9,"Fighting, Chasing",7,NB5,
1/20/2016 13:54,9,Fighting,12,NB5,
1/20/2016 13:54,9,Fighting,12,NB5,
1/20/2016 14:01,End,End,End,End,
1/21/2016 11:59,Start,Start,Start,Start,
1/21/2016 12:00,4,Chasing,8,UL,
1/21/2016 12:00,6,Chasing,8,UR,
1/21/2016 12:00,6,Induce-flee,8,UR,
1/21/2016 12:02,6,Chasing,8,UR,
1/21/2016 12:04,9,Fighting,1,LR,
1/21/2016 12:04,6,Chasing,9,UR,
1/21/2016 12:05,6,Fighting,8,UL,
1/21/2016 12:05,6,Fighting,1,UL,
1/21/2016 12:06,6,Fighting,1,UL,
1/21/2016 12:08,6,Chasing,8,UL,
1/21/2016 12:08,6,Chasing,8,UR,
1/21/2016 12:08,6,Fighting,8,UR,
1/21/2016 12:09,6,Chasing,8,UL,
1/21/2016 12:10,4,Chasing,11,NB3,
1/21/2016 12:11,9,Fighting,1,NB3,
1/21/2016 12:11,4,Subordinate,9,NB3,
1/21/2016 12:12,6,Induce-flee,8,ML,
1/21/2016 12:14,9,Chasing,11,NB3,
1/21/2016 12:14,6,Chasing,2,UL,
1/21/2016 12:14,8,Chasing,2,ML,
1/21/2016 12:15,6,Chasing,9,LL,
1/21/2016 12:15,8,Chasing,1,ML,
1/21/2016 12:17,6,Chasing,12,UL,
1/21/2016 12:18,6,Fighting,11,UL,
1/21/2016 12:18,6,Induce-flee,9,LL,
1/21/2016 12:19,6,Chasing,8,UR,
1/21/2016 12:19,6,Fighting,8,UR,
1/21/2016 12:20,6,Chasing,1,MR,
1/21/2016 12:21,6,Fighting,9,UL,
1/21/2016 12:22,9,Fighting,11,LL,
1/21/2016 12:27,4,Chasing,6,LR,
1/21/2016 12:31,4,Induce-flee,8,UR,
1/21/2016 12:31,4,Chasing,6,UL,
1/21/2016 12:31,4,Chasing,8,UR,
1/21/2016 12:31,9,Chasing,12,UR,
1/21/2016 12:31,4,Subordinate,9,UR,
1/21/2016 12:31,6,Fighting,11,ML,
1/21/2016 12:32,6,Fighting,1,UL,
1/21/2016 12:33,4,Chasing,2,LL,
1/21/2016 12:33,4,Fighting,8,LL,
1/21/2016 12:34,4,Chasing,8,LR,
1/21/2016 12:34,2,Chasing,11,LL,
1/21/2016 12:36,4,Chasing,6,MR,
1/21/2016 12:38,4,Fighting,8,UR,
1/21/2016 12:40,4,Fighting,8,UR,
1/21/2016 12:41,8,Fighting,1,NB3,
1/21/2016 12:41,9,Fighting,1,NB1,
1/21/2016 12:41,9,Fighting,1,NB5,
1/21/2016 12:44,9,Fighting,3,NB3,
1/21/2016 12:44,4,Chasing,8,UR,
1/21/2016 12:45,4,Fighting,8,UL,
