Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
12/8/2015 14:38,7,Chasing,4,MR,
12/8/2015 14:44,7,Chasing,9,LL,
12/8/2015 14:45,7,Chasing,2,LL,
12/8/2015 14:47,11,Chasing,2,UL,
12/8/2015 14:48,7,Chasing,11,ML,
12/8/2015 14:50,7,Mounting,8,LL,
12/8/2015 14:57,7,Chasing,10,MR,
12/8/2015 14:59,7,Chasing,10,ML,
12/8/2015 14:59,7,Mounting,8,LL,
12/8/2015 15:01,End,End,End,End,
12/8/2015 18:57,Start,Start,Start,Start,
12/8/2015 19:00,7,Chasing,2,LL,
12/8/2015 19:10,7,"Fighting, Chasing",2,LL,
12/8/2015 19:31,4,Chasing,8,UL,
12/8/2015 20:00,End,End,End,End,
12/9/2015 15:00,Start,Start,Start,Start,
12/9/2015 15:04,7,Chasing,5,LL,
12/9/2015 15:06,7,Fighting,6,LL,
12/9/2015 15:07,4,Chasing,10,UL,
12/9/2015 15:08,4,Fighting,5,LL,
12/9/2015 15:08,4,Induce-flee,5,UL,
12/9/2015 15:08,7,Chasing,1,LL,
12/9/2015 15:11,7,Chasing,5,ML,
12/9/2015 15:21,11,Chasing,8,UL,
12/9/2015 15:22,11,Chasing,10,ML,
12/9/2015 15:23,11,Chasing,7,UL,
12/9/2015 15:24,8,Chasing,6,LR,
12/9/2015 15:25,7,"Fighting, Chasing",8,LL,
12/9/2015 15:26,7,"Fighting, Chasing",1,MR,
12/9/2015 15:27,11,"Fighting, Chasing",5,UL,
12/9/2015 15:27,11,"Fighting, Chasing",6,UL,
12/9/2015 15:28,11,Chasing,5,ML,
12/9/2015 15:33,7,Fighting,5,LR,
12/9/2015 15:34,7,Chasing,6,LL,
12/9/2015 15:35,7,"Fighting, Chasing",6,LL,
12/9/2015 15:35,7,Chasing,11,LR,
12/9/2015 15:35,7,Chasing,6,LL,
12/9/2015 15:37,8,Chasing,6,LL,
12/9/2015 15:38,11,Chasing,8,UL,
12/9/2015 15:39,11,Induce-flee,5,UL,
12/9/2015 15:39,11,"Fighting, Chasing",8,LL,
12/9/2015 15:40,7,Chasing,5,ML,
12/9/2015 15:40,11,Fighting,5,UL,
12/9/2015 15:48,7,Induce-flee,6,MR,
12/9/2015 15:52,6,Subordinate,11,NB2,
12/9/2015 15:54,7,Fighting,4,MR,
12/9/2015 15:54,7,Subordinate,4,UL,
12/9/2015 16:07,End,End,End,End,
12/9/2015 16:07,Start,Start,Start,Start,
12/9/2015 16:12,7,Chasing,10,MR,
12/9/2015 16:22,4,Chasing,11,UL,
12/9/2015 16:31,7,Chasing,4,LL,
12/9/2015 16:38,11,Fighting,12,ML,
12/9/2015 17:00,End,End,End,End,
12/10/2015 15:02,Start,Start,Start,Start,
12/10/2015 15:08,7,Mounting,8,LL,
12/10/2015 15:16,7,Chasing,6,LR,
12/10/2015 15:18,7,"Fighting, Chasing",8,LR,
12/10/2015 15:22,7,Fighting,9,LL,
12/10/2015 15:23,7,"Fighting, Mounting",9,LL,
12/10/2015 15:29,7,Fighting,6,LL,
12/10/2015 15:33,6,Fighting,10,UL,
12/10/2015 15:41,7,"Fighting, Chasing",11,LL,
12/10/2015 15:41,4,Fighting,9,UL,
12/10/2015 15:41,4,"Fighting, Chasing",8,UR,
12/10/2015 15:43,7,"Fighting, Chasing",4,UL,
12/10/2015 15:47,7,"Fighting, Chasing",4,UL,
12/10/2015 15:48,7,Fighting,11,LL,
12/10/2015 15:48,7,Fighting,12,LL,
12/10/2015 15:49,7,Subordinate,4,UR,
12/10/2015 15:57,4,Fighting,"9, 11",ML,
12/10/2015 16:02,End,End,End,End,
12/10/2015 16:02,Start,Start,Start,Start,
12/10/2015 16:05,7,Fighting,4,UR,
12/10/2015 16:07,7,"Fighting, Chasing",11,LL,
12/10/2015 16:13,7,Fighting,4,UR,
12/10/2015 16:16,4,"Fighting, Chasing",3,LR,
12/10/2015 16:17,4,Fighting,6,ML,
12/10/2015 16:19,4,Chasing,2,UL,
12/10/2015 16:20,7,Fighting,4,ML,
12/10/2015 16:32,7,"Fighting, Chasing",8,LR,
12/10/2015 16:33,7,Subordinate,2,LL,
12/10/2015 16:42,5,"Fighting, Chasing",8,LR,
12/10/2015 16:45,7,Subordinate,2,LR,
12/10/2015 16:50,7,Subordinate,5,UR,
12/10/2015 16:51,10,Subordinate,5,UL,
12/10/2015 16:51,10,Fighting,12,UL,
12/10/2015 16:52,10,Fighting,8,UL,
12/10/2015 16:53,10,"Fighting, Chasing",2,UL,
12/10/2015 17:02,End,End,End,End,
12/11/2015 17:00,Start,Start,Start,Start,
12/11/2015 17:12,4,Fighting,6,NB5,
12/11/2015 17:19,4,Induce-flee,2,UL,
12/11/2015 17:26,4,Chasing,2,UL,
12/11/2015 18:00,End,End,End,End,
12/11/2015 18:00,Start,Start,Start,Start,
12/11/2015 18:05,4,Induce-flee,12,NB3,
12/11/2015 18:36,4,"Fighting, Chasing",8,LL,
12/11/2015 18:47,4,Fighting,5,UL,
12/11/2015 18:50,4,Fighting,5,NB4,
12/11/2015 19:00,End,End,End,End,
12/12/2015 14:00,Start,Start,Start,Start,
12/12/2015 14:02,11,Chasing,5,UL,
12/12/2015 14:06,11,Chasing,5,UL,
12/12/2015 14:07,4,Chasing,11,UL,
12/12/2015 14:14,4,Chasing,1,UL,
12/12/2015 14:14,4,Fighting,1,LL,
12/12/2015 14:17,4,Fighting,9,UL,
12/12/2015 14:17,4,Fighting,2,UL,
12/12/2015 14:18,4,Fighting,9,MR,
12/12/2015 14:28,4,Fighting,10,UL,
12/12/2015 14:30,4,Chasing,11,UL,
12/12/2015 14:37,4,Chasing,1,LL,
12/12/2015 14:44,4,Chasing,8,ML,
12/12/2015 14:59,End,End,End,End,
12/12/2015 14:59,Start,Start,Start,Start,
12/12/2015 15:13,4,Chasing,6,LL,
12/12/2015 15:14,6,Fighting,9,UL,
12/12/2015 15:14,6,"Fighting, Chasing",9,UR,
12/12/2015 15:19,6,Fighting,8,UL,
12/12/2015 15:19,6,Subordinate,8,UL,
12/12/2015 15:21,6,Fighting,8,UL,
12/12/2015 15:21,6,Chasing,2,UL,
12/12/2015 15:21,6,Fighting,9,UR,
12/12/2015 15:23,6,Chasing,2,UL,
12/12/2015 15:24,6,Fighting,9,UR,
12/12/2015 15:25,6,Chasing,2,UL,
12/12/2015 15:29,6,Fighting,9,MR,
12/12/2015 15:30,6,Fighting,8,UL,
12/12/2015 15:30,6,Subordinate,2,UL,
12/12/2015 15:32,4,Chasing,6,UL,
12/12/2015 15:32,6,Fighting,2,UL,
12/12/2015 15:33,6,Chasing,2,UL,
12/12/2015 15:33,4,Chasing,2,ML,
12/12/2015 15:33,4,Fighting,2,UL,
12/12/2015 15:35,6,Chasing,5,UL,
12/12/2015 15:35,4,Fighting,6,UL,
12/12/2015 15:37,6,Chasing,5,UL,
12/12/2015 15:37,6,Fighting,5,UL,
12/12/2015 15:43,6,Fighting,2,UL,
12/12/2015 15:47,6,Fighting,9,UL,
12/12/2015 15:47,9,Chasing,5,LL,
12/12/2015 15:48,6,Chasing,5,UL,
12/12/2015 15:48,4,Fighting,9,LL,
12/12/2015 15:50,6,Chasing,12,UL,
12/12/2015 15:52,6,Chasing,12,UL,
12/12/2015 15:53,4,Fighting,12,ML,
12/12/2015 15:57,4,"Fighting, Chasing",6,LR,
12/12/2015 16:00,End,End,End,End,
12/13/2015 15:59,Start,Start,Start,Start,
12/13/2015 16:01,4,"Fighting, Chasing",10,LR,
12/13/2015 16:06,11,Mounting,5,UL,
12/13/2015 16:06,11,Chasing,5,ML,
12/13/2015 16:10,11,"Fighting, Chasing",9,UL,
12/13/2015 16:11,11,Chasing,5,ML,
12/13/2015 16:18,11,Fighting,8,UL,
12/13/2015 16:52,11,Fighting,12,UL,
12/13/2015 16:54,11,Mounting,12,UL,
12/13/2015 17:00,11,Fighting,12,UR,
12/13/2015 17:00,End,End,End,End,
12/13/2015 17:00,Start,Start,Start,Start,
12/13/2015 17:00,4,Chasing,11,UR,
12/13/2015 17:11,4,"Fighting, Chasing",12,MR,
12/13/2015 17:13,11,Fighting,10,UL,
12/13/2015 17:21,4,Fighting,11,UL,
12/13/2015 17:22,4,"Fighting, Mounting",3,UL,
12/13/2015 17:26,4,Chasing,12,LL,
12/13/2015 17:29,4,Induce-flee,11,UL,
12/13/2015 17:30,4,Fighting,"3, 5, 11",UL,
12/13/2015 17:59,End,End,End,End,
12/14/2015 16:01,Start,Start,Start,Start,
12/14/2015 16:23,4,"Fighting, Chasing",9,LR,
12/14/2015 16:59,End,End,End,End,
12/14/2015 17:00,Start,Start,Start,Start,
12/14/2015 17:02,4,Chasing,11,UL,
12/14/2015 17:04,11,Fighting,2,UL,
12/14/2015 17:06,11,Chasing,2,ML,
12/14/2015 17:07,4,"Fighting, Chasing",11,UL,
12/14/2015 17:29,4,"Fighting, Chasing",12,MR,
12/14/2015 18:00,End,End,End,End,
12/15/2015 19:58,Start,Start,Start,Start,
12/15/2015 21:02,End,End,End,End,
12/15/2015 21:05,Start,Start,Start,Start,
12/15/2015 22:02,End,End,End,End,
12/16/2015 15:00,Start,Start,Start,Start,
12/16/2015 15:05,11,"Fighting, Mounting",10,UL,
12/16/2015 15:10,11,"Fighting, Chasing",10,UL,
12/16/2015 15:15,11,Mounting,10,UL,
12/16/2015 15:19,11,Induce-flee,5,UL,
12/16/2015 15:19,4,Chasing,11,UL,
12/16/2015 15:20,4,Chasing,11,UL,
12/16/2015 15:20,11,Fighting,4,UL,
12/16/2015 15:21,4,Induce-flee,11,UR,
12/16/2015 15:26,4,Induce-flee,5,UL,
12/16/2015 15:27,4,Chasing,5,UL,
12/16/2015 15:34,4,Subordinate,8,NB1,
12/16/2015 15:35,4,Chasing,5,ML,
12/16/2015 15:40,4,Induce-flee,5,UL,
12/16/2015 15:41,4,Induce-flee,5,UL,
12/16/2015 15:50,4,Induce-flee,8,UL,
12/16/2015 15:58,4,Subordinate,8,UL,
12/16/2015 15:59,4,Fighting,8,UL,
12/16/2015 16:00,End,End,End,End,
12/16/2015 18:02,Start,Start,Start,Start,
12/16/2015 18:06,2,"Fighting, Mounting",12,NB5,
12/16/2015 18:07,2,Mounting,12,NB5,
12/16/2015 18:43,5,Fighting,1,NB2,
12/16/2015 19:02,End,End,End,End,
12/17/2015 12:00,Start,Start,Start,Start,
12/17/2015 12:04,4,"Fighting, Chasing",6,UL,
12/17/2015 12:12,4,"Fighting, Chasing",6,UL,
12/17/2015 12:13,4,Subordinate,6,NB5,
12/17/2015 12:14,4,Fighting,"1, 6",NB1,
12/17/2015 12:14,4,"Fighting, Chasing",6,UL,
12/17/2015 12:27,4,Chasing,5,ML,
12/17/2015 12:29,4,"Fighting, Chasing",5,ML,
12/17/2015 12:34,4,"Fighting, Chasing",9,UL,
12/17/2015 12:38,4,Chasing,6,UL,
12/17/2015 12:39,4,Fighting,6,UL,
12/17/2015 12:40,4,Fighting,9,UL,
12/17/2015 12:40,4,Fighting,6,UL,
12/17/2015 12:46,4,Chasing,10,NB5,
12/17/2015 12:59,End,End,End,End,
12/17/2015 13:00,Start,Start,Start,Start,
12/17/2015 13:00,4,"Fighting, Chasing",8,UL,
12/17/2015 13:17,11,"Fighting, Chasing",3,UL,
12/17/2015 13:17,11,"Fighting, Chasing",12,UL,
12/17/2015 13:25,11,Chasing,10,UL,
12/17/2015 13:32,11,"Fighting, Chasing",2,UL,
12/17/2015 13:34,11,"Fighting, Chasing",2,ML,
12/17/2015 13:39,4,"Fighting, Chasing",11,UL,
12/17/2015 13:41,4,"Fighting, Chasing",2,ML,
12/17/2015 14:00,End,End,End,End,
12/18/2015 12:57,Start,Start,Start,Start,
12/18/2015 13:01,4,Chasing,12,LR,
12/18/2015 13:06,4,Chasing,6,UL,
12/18/2015 13:24,4,Chasing,6,ML,
12/18/2015 14:00,6,Chasing,10,ML,
12/18/2015 14:01,End,End,End,End,
12/18/2015 14:01,Start,Start,Start,Start,
12/18/2015 14:02,4,Chasing,5,UL,
12/18/2015 14:12,5,Chasing,1,ML,
12/18/2015 14:20,4,Fighting,5,UL,
12/18/2015 14:25,4,Chasing,11,UL,
12/18/2015 14:31,4,Chasing,8,LL,
12/18/2015 14:56,4,Chasing,12,LL,
12/18/2015 15:00,End,End,End,End,
12/19/2015 11:05,Start,Start,Start,Start,
12/19/2015 11:09,4,"Fighting, Chasing",12,LL,
12/19/2015 11:13,4,"Fighting, Chasing",9,MR,
12/19/2015 11:17,4,"Fighting, Chasing",11,ML,
12/19/2015 11:21,10,"Fighting, Chasing",5,UL,
12/19/2015 11:21,4,"Fighting, Chasing",5,LL,
12/19/2015 11:24,10,Fighting,3,UL,
12/19/2015 11:25,10,Fighting,12,UL,
12/19/2015 11:27,10,Fighting,12,UL,
12/19/2015 11:28,10,Chasing,3,UL,
12/19/2015 11:30,10,Fighting,12,UL,
12/19/2015 11:32,4,Fighting,6,UL,
12/19/2015 11:35,4,"Fighting, Chasing",10,UL,
12/19/2015 11:41,4,"Fighting, Chasing",3,LL,
12/19/2015 11:50,4,"Fighting, Chasing",10,MR,
12/19/2015 11:57,4,Fighting,5,UL,
12/19/2015 12:00,End,End,End,End,
12/19/2015 12:00,Start,Start,Start,Start,
12/19/2015 12:19,9,Chasing,3,UR,
12/19/2015 12:30,10,Chasing,9,UL,
12/19/2015 12:34,10,"Fighting, Chasing",3,UL,
12/19/2015 12:34,10,"Fighting, Chasing",9,UL,
12/19/2015 12:39,10,Fighting,3,UL,
12/19/2015 12:39,10,"Fighting, Chasing",9,UL,
12/19/2015 12:39,10,Fighting,9,UL,
12/19/2015 12:43,4,Fighting,10,LL,
12/19/2015 12:54,10,Subordinate,8,UL,
12/19/2015 12:55,10,"Fighting, Chasing",12,UL,
12/19/2015 12:55,4,"Fighting, Chasing",10,ML,
12/19/2015 12:56,4,Subordinate,10,UL,
12/19/2015 12:57,4,Chasing,12,ML,
12/19/2015 12:59,4,"Fighting, Chasing",10,UL,
12/19/2015 13:00,End,End,End,End,
12/20/2015 11:01,Start,Start,Start,Start,
12/20/2015 11:03,6,Chasing,5,UL,
12/20/2015 11:05,6,"Fighting, Chasing",5,UL,
12/20/2015 11:09,4,Chasing,9,UL,
12/20/2015 11:14,4,"Fighting, Chasing",6,UL,
12/20/2015 11:16,4,Chasing,1,ML,
12/20/2015 11:21,6,Fighting,2,UL,
12/20/2015 11:21,6,Fighting,9,UL,
12/20/2015 11:25,6,"Fighting, Chasing",5,UL,
12/20/2015 11:27,6,"Fighting, Chasing",5,ML,
12/20/2015 11:28,4,"Fighting, Chasing",6,ML,
12/20/2015 11:30,6,Fighting,2,UL,
12/20/2015 11:32,6,Fighting,2,UL,
12/20/2015 11:32,4,Fighting,"5, 8",NB2,
12/20/2015 11:40,4,Fighting,3,UL,
12/20/2015 11:41,4,Fighting,3,ML,
12/20/2015 11:48,4,Fighting,3,ML,
12/20/2015 11:48,4,Fighting,11,NB2,
12/20/2015 12:01,4,Fighting,11,NB2,
12/20/2015 12:02,End,End,End,End,
12/20/2015 12:02,Start,Start,Start,Start,
12/20/2015 12:23,4,Chasing,9,ML,
12/20/2015 12:24,4,Chasing,5,UL,
12/20/2015 12:25,4,"Fighting, Chasing",12,LR,
12/20/2015 12:27,4,Chasing,2,UL,
12/20/2015 13:00,End,End,End,End,
12/21/2015 11:01,Start,Start,Start,Start,
12/21/2015 11:04,6,Fighting,1,UL,
12/21/2015 11:05,6,Fighting,2,UL,
12/21/2015 11:06,6,Fighting,1,UL,
12/21/2015 11:06,6,Fighting,2,UL,
12/21/2015 11:06,4,Induce-flee,6,ML,
12/21/2015 11:09,4,Chasing,6,UL,
12/21/2015 11:12,4,Fighting,11,NB2,
12/21/2015 11:12,4,Subordinate,8,NB2,
12/21/2015 11:15,4,Fighting,6,UL,
12/21/2015 11:15,4,Fighting,1,UL,
12/21/2015 11:17,4,Fighting,1,UL,
12/21/2015 11:17,4,"Fighting, Chasing",6,UL,
12/21/2015 11:18,4,Induce-flee,9,UL,
12/21/2015 11:24,4,"Fighting, Chasing",2,NB1,
12/21/2015 11:26,4,Subordinate,1,UL,
12/21/2015 11:26,4,Subordinate,1,UL,
12/21/2015 11:28,4,"Fighting, Chasing",6,UL,
12/21/2015 11:30,4,Chasing,1,ML,
12/21/2015 11:36,4,Chasing,1,UR,
12/21/2015 11:36,4,Chasing,6,UL,
12/21/2015 11:37,4,Induce-flee,2,UL,
12/21/2015 11:39,4,Induce-flee,2,UL,
12/21/2015 11:39,4,"Fighting, Chasing",1,NB5,
12/21/2015 11:40,4,"Fighting, Chasing",1,NB5,
12/21/2015 11:47,4,Chasing,5,UL,
12/21/2015 11:58,4,"Fighting, Chasing",3,ML,
12/21/2015 11:59,4,Chasing,2,UL,
12/21/2015 12:00,End,End,End,End,
12/21/2015 12:00,Start,Start,Start,Start,
12/21/2015 12:14,4,Induce-flee,11,UL,
12/21/2015 12:15,4,"Fighting, Chasing",11,UL,
12/21/2015 12:26,4,Induce-flee,10,UL,
12/21/2015 12:31,10,"Fighting, Chasing",1,UL,
12/21/2015 12:31,10,"Fighting, Chasing",1,UL,
12/21/2015 12:31,10,"Fighting, Chasing",1,UL,
12/21/2015 12:32,10,Chasing,1,UL,
12/21/2015 12:36,4,Induce-flee,11,UL,
12/21/2015 12:41,4,Chasing,11,UL,
12/21/2015 12:41,4,Chasing,1,MR,
12/21/2015 12:52,5,"Fighting, Chasing",1,UL,
12/21/2015 12:54,4,Chasing,9,UL,
12/21/2015 12:55,4,Chasing,1,UL,
12/21/2015 12:56,9,Subordinate,5,UL,
12/21/2015 13:00,End,End,End,End,
