Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
1/9/2016 11:08,4,Fighting,10,LL,Yes
1/9/2016 11:09,3,Induce-flee,1,LR,Yes
1/9/2016 11:10,9,Chasing,10,UR,Yes
1/9/2016 11:10,3,Chasing,9,LR,Yes
1/9/2016 11:11,4,Chasing,11,LR,Yes
1/9/2016 11:11,2,Subordinate,11,LL,Yes
1/9/2016 11:13,3,Chasing,4,LL,Yes
1/9/2016 11:14,3,Chasing,1,UR,Yes
1/9/2016 11:14,3,Chasing,10,UL,Yes
1/9/2016 11:16,4,Fighting,10,NB1,Yes
1/9/2016 11:16,2,Fighting,10,LL,Yes
1/9/2016 11:19,3,Subordinate,4,NB1,Yes
1/9/2016 11:19,3,Chasing,2,LR,Yes
1/9/2016 11:19,3,Chasing,4,NB1,Yes
1/9/2016 11:20,3,Fighting,8,LL,Yes
1/9/2016 11:21,3,Fighting,5,MR,Yes
1/9/2016 11:29,End,End,End,End,Yes
1/9/2016 16:00,Start,Start,Start,Start,
1/9/2016 16:01,3,Chasing,11,LL,
1/9/2016 16:02,4,Fighting,7,UR,
1/9/2016 16:05,3,Chasing,9,MR,
1/9/2016 16:07,2,Chasing,3,UL,
1/9/2016 16:07,4,Fighting,10,UR,
1/9/2016 16:09,3,"Fighting, Chasing",4,MR,
1/9/2016 16:12,3,"Fighting, Chasing",2,MR,
1/9/2016 16:13,3,Chasing,9,LR,
1/9/2016 16:20,3,Subordinate,10,NB5,
1/9/2016 16:24,3,"Fighting, Chasing",10,NB5,
1/9/2016 17:00,End,End,End,End,
1/10/2016 12:00,Start,Start,Start,Start,
1/10/2016 12:14,3,"Fighting, Chasing",4,NB2,
1/10/2016 12:15,8,Chasing,2,LL,
1/10/2016 12:16,2,Chasing,11,LR,
1/10/2016 12:22,3,Fighting,10,LR,
1/10/2016 12:24,7,Chasing,6,LL,
1/10/2016 12:27,12,Fighting,7,LL,
1/10/2016 12:28,5,Chasing,11,LR,
1/10/2016 12:29,12,Chasing,7,LR,
1/10/2016 12:30,12,Chasing,1,LL,
1/10/2016 12:30,12,Chasing,7,LR,
1/10/2016 12:32,12,Chasing,7,LR,
1/10/2016 12:33,3,"Fighting, Chasing",12,LR,
1/10/2016 12:39,3,Chasing,5,UR,
1/10/2016 12:40,9,Chasing,11,LL,
1/10/2016 12:40,9,Fighting,7,LL,
1/10/2016 12:50,3,"Fighting, Chasing",12,LR,
1/10/2016 12:52,12,Fighting,8,LR,
1/10/2016 12:53,3,"Fighting, Chasing",6,NB2,
1/10/2016 12:54,3,Chasing,5,LL,
1/10/2016 12:55,3,Subordinate,8,LL,
1/10/2016 12:56,12,Chasing,6,LR,
1/10/2016 12:58,3,Fighting,6,NB4,
1/10/2016 13:03,7,Chasing,11,LR,
1/10/2016 13:03,3,Chasing,12,LL,
1/10/2016 13:04,3,Chasing,11,LL,
1/10/2016 13:05,End,End,End,End,
1/11/2016 11:27,1,Fighting,5,MR,Yes
1/11/2016 11:55,7,Fighting,11,LR,Yes
1/11/2016 11:59,Start,Start,Start,Start,
1/11/2016 12:00,1,Chasing,10,UL,
1/11/2016 12:00,3,Chasing,2,LL,
1/11/2016 12:01,3,Subordinate,6,LR,
1/11/2016 12:03,12,Chasing,1,MR,
1/11/2016 12:03,3,Chasing,7,LR,
1/11/2016 12:05,7,Fighting,11,LL,
1/11/2016 12:07,6,Fighting,11,LL,
1/11/2016 12:08,2,Fighting,11,LL,
1/11/2016 12:09,12,Fighting,11,LR,
1/11/2016 12:09,4,Fighting,11,LL,
1/11/2016 12:10,12,Fighting,4,LL,
1/11/2016 12:11,12,Fighting,7,LL,
1/11/2016 12:11,12,Fighting,6,LR,
1/11/2016 12:13,4,Chasing,10,LL,
1/11/2016 12:15,3,Chasing,10,LL,
1/11/2016 12:15,3,Fighting,10,NB2,
1/11/2016 12:16,3,Chasing,7,LR,
1/11/2016 12:18,3,Chasing,2,UR,
1/11/2016 12:21,12,Chasing,7,LL,
1/11/2016 12:21,3,Chasing,8,ML,
1/11/2016 12:22,3,Chasing,8,LL,
1/11/2016 12:23,3,Fighting,4,LL,
1/11/2016 12:30,12,Fighting,8,LR,
1/11/2016 12:30,3,Chasing,12,LR,
1/11/2016 12:30,3,Induce-flee,8,LL,
1/11/2016 12:32,12,Fighting,8,LL,
1/11/2016 12:32,12,Fighting,1,LL,
1/11/2016 12:33,12,Fighting,8,LL,
1/11/2016 12:33,3,Fighting,12,LL,
1/11/2016 12:34,12,Chasing,4,UL,
1/11/2016 12:35,4,Induce-flee,11,LL,
1/11/2016 12:37,12,Chasing,6,ML,
1/11/2016 12:37,3,Induce-flee,11,MR,
1/11/2016 12:41,3,Chasing,10,LL,
1/11/2016 12:42,4,Chasing,11,ML,
1/11/2016 12:43,2,Subordinate,11,LL,
1/11/2016 12:45,3,Induce-flee,4,UL,
1/11/2016 12:47,12,Chasing,1,UR,
1/11/2016 12:49,3,Subordinate,9,LL,
1/11/2016 12:49,3,Subordinate,4,LL,
1/11/2016 12:50,4,Fighting,11,LL,
1/11/2016 12:53,12,Chasing,6,LL,
1/11/2016 12:53,12,Fighting,4,LL,
1/11/2016 12:53,3,Chasing,2,LL,
1/11/2016 12:53,3,Fighting,8,ML,
1/11/2016 12:54,3,Fighting,1,UL,
1/11/2016 12:55,12,Chasing,8,LR,
1/11/2016 12:55,3,Chasing,12,LL,
1/11/2016 12:56,3,Chasing,7,LL,
1/11/2016 12:59,8,Fighting,7,LL,
1/11/2016 12:59,End,End,End,End,
1/11/2016 13:00,Start,Start,Start,Start,
1/11/2016 13:07,11,Fighting,5,NB3,
1/11/2016 13:13,9,Chasing,10,LL,
1/11/2016 13:16,9,Fighting,10,UL,
1/11/2016 13:17,4,Fighting,6,LL,
1/11/2016 13:17,4,Fighting,8,LL,
1/11/2016 13:18,4,"Fighting, Chasing",11,NB1,
1/11/2016 13:24,12,Fighting,4,LL,
1/11/2016 13:36,3,Chasing,12,ML,
1/11/2016 13:37,3,"Fighting, Chasing",12,MR,
1/11/2016 13:38,3,Chasing,10,ML,
1/11/2016 13:41,11,Subordinate,10,LR,
1/11/2016 13:44,3,Fighting,10,NB2,
1/11/2016 13:46,11,Chasing,10,MR,
1/11/2016 13:50,3,"Fighting, Chasing",11,ML,
1/11/2016 13:52,10,Fighting,11,NB2,
1/11/2016 14:00,End,End,End,End,
1/12/2016 12:01,Start,Start,Start,Start,
1/12/2016 12:08,12,Chasing,3,LL,
1/12/2016 12:09,3,Fighting,8,NB5,
1/12/2016 12:12,3,Fighting,2,UL,
1/12/2016 12:14,3,"Fighting, Chasing",5,UR,
1/12/2016 12:16,7,Chasing,11,LL,
1/12/2016 12:20,3,Fighting,8,LL,
1/12/2016 12:21,3,Chasing,12,MR,
1/12/2016 12:23,12,Chasing,6,ML,
1/12/2016 12:35,3,"Fighting, Chasing",2,NB1,
1/12/2016 12:37,6,"Fighting, Chasing",11,LL,
1/12/2016 12:39,6,Fighting,7,NB1,
1/12/2016 12:41,6,Fighting,7,NB1,
1/12/2016 12:42,6,"Fighting, Chasing",7,NB3,
1/12/2016 12:45,5,Fighting,10,LL,
1/12/2016 12:56,5,Fighting,12,LL,
1/12/2016 13:00,End,End,End,End,
1/12/2016 16:47,10,Fighting,6,NB4,Yes
1/12/2016 17:00,Start,Start,Start,Start,
1/12/2016 17:04,3,"Fighting, Chasing",11,MR,
1/12/2016 17:09,3,"Fighting, Chasing",10,UL,
1/12/2016 17:11,3,"Fighting, Chasing",4,LL,
1/12/2016 17:16,4,Chasing,10,LL,
1/12/2016 17:16,4,"Fighting, Chasing",11,LL,
1/12/2016 17:19,9,"Fighting, Chasing, Mounting",11,LL,
1/12/2016 17:21,9,Chasing,4,UL,
1/12/2016 17:25,4,Chasing,5,LL,
1/12/2016 17:27,4,"Fighting, Chasing",7,LL,
1/12/2016 17:29,9,Fighting,7,LR,
1/12/2016 17:32,4,Fighting,2,NB2,
1/12/2016 18:00,End,End,End,End,
1/13/2016 11:01,Start,Start,Start,Start,
1/13/2016 11:02,9,Fighting,7,LR,
1/13/2016 11:02,3,Chasing,9,LL,
1/13/2016 11:05,3,Chasing,5,UL,
1/13/2016 11:06,12,Chasing,6,MR,
1/13/2016 11:07,3,Fighting,8,LL,
1/13/2016 11:08,4,Fighting,6,UR,
1/13/2016 11:08,6,Chasing,11,LR,
1/13/2016 11:08,3,Chasing,6,LL,
1/13/2016 11:09,10,Subordinate,6,MR,
1/13/2016 11:10,3,Chasing,4,UR,
1/13/2016 11:10,3,Subordinate,5,UR,
1/13/2016 11:10,3,Chasing,10,UR,
1/13/2016 11:12,3,Chasing,5,LL,
1/13/2016 11:12,4,Fighting,11,UL,
1/13/2016 11:12,4,Chasing,7,UL,
1/13/2016 11:13,4,Fighting,10,UR,
1/13/2016 11:13,3,Fighting,9,LR,
1/13/2016 11:14,3,Chasing,2,UL,
1/13/2016 11:14,4,Chasing,6,MR,
1/13/2016 11:15,2,Subordinate,11,LL,
1/13/2016 11:15,3,Fighting,7,MR,
1/13/2016 11:15,3,Fighting,6,MR,
1/13/2016 11:16,3,Fighting,4,UR,
1/13/2016 11:17,3,Subordinate,12,LL,
1/13/2016 11:17,3,Fighting,2,MR,
1/13/2016 11:19,6,Fighting,7,MR,
1/13/2016 11:19,3,Chasing,11,LL,
1/13/2016 11:28,9,Chasing,6,ML,
1/13/2016 11:29,6,Fighting,7,MR,
1/13/2016 11:29,3,Chasing,11,MR,
1/13/2016 11:30,3,Fighting,8,UR,
1/13/2016 11:31,3,Fighting,2,UR,
1/13/2016 11:31,3,Fighting,8,LL,
1/13/2016 11:31,9,Chasing,6,MR,
1/13/2016 11:31,3,Fighting,9,LR,
1/13/2016 11:31,3,Subordinate,12,LL,
1/13/2016 11:32,3,Fighting,1,UR,
1/13/2016 11:33,3,Fighting,1,LL,
1/13/2016 11:35,9,Chasing,6,ML,
1/13/2016 11:35,9,Fighting,6,LL,
1/13/2016 11:35,10,Fighting,6,LL,
1/13/2016 11:37,3,Subordinate,6,LR,
1/13/2016 11:37,3,Subordinate,11,LR,
1/13/2016 11:39,3,Fighting,9,LL,
1/13/2016 11:40,3,Fighting,1,UL,
1/13/2016 11:41,3,Fighting,1,LL,
1/13/2016 11:41,3,Fighting,8,NB4,
1/13/2016 11:41,5,Chasing,12,MR,
1/13/2016 11:43,9,Chasing,6,ML,
1/13/2016 11:45,2,Chasing,11,ML,
1/13/2016 11:47,3,Chasing,2,LR,
1/13/2016 11:49,3,Subordinate,6,MR,
1/13/2016 11:49,9,Chasing,2,ML,
1/13/2016 11:51,3,Chasing,1,MR,
1/13/2016 11:53,3,Induce-flee,2,LL,
1/13/2016 11:54,3,Chasing,6,UR,
1/13/2016 11:55,3,Fighting,12,MR,
1/13/2016 11:55,3,Fighting,12,LL,
1/13/2016 11:55,6,Chasing,7,MR,
1/13/2016 11:57,3,Fighting,8,LR,
1/13/2016 11:57,3,Fighting,9,LL,
1/13/2016 11:59,3,Fighting,10,ML,
1/13/2016 11:59,End,End,End,End,
1/13/2016 12:00,Start,Start,Start,Start,
1/13/2016 12:03,3,"Fighting, Chasing",10,MR,
1/13/2016 12:03,3,Subordinate,6,MR,
1/13/2016 12:09,3,Chasing,5,NB4,
1/13/2016 12:11,3,Fighting,6,MR,
1/13/2016 12:16,3,Chasing,12,LR,
1/13/2016 12:18,3,"Fighting, Subordinate",2,LL,
1/13/2016 12:21,3,Fighting,9,LR,
1/13/2016 12:26,12,Fighting,8,MR,
1/13/2016 12:29,12,Fighting,6,MR,
1/13/2016 12:38,12,Chasing,4,UR,
1/13/2016 12:42,9,Fighting,7,LL,
1/13/2016 12:43,9,"Fighting, Chasing",4,LL,
1/13/2016 12:55,5,Fighting,6,LL,
1/13/2016 12:59,End,End,End,End,
1/14/2016 12:00,Start,Start,Start,Start,
1/14/2016 12:01,3,Chasing,9,LR,
1/14/2016 12:05,12,Chasing,9,MR,
1/14/2016 12:05,3,Fighting,9,LL,
1/14/2016 12:09,10,Fighting,6,NB2,
1/14/2016 12:11,3,"Fighting, Chasing",11,LL,
1/14/2016 12:12,3,Fighting,6,NB2,
1/14/2016 12:13,3,Fighting,7,NB2,
1/14/2016 12:17,3,"Fighting, Chasing",4,LL,
1/14/2016 12:18,3,"Fighting, Chasing",5,MR,
1/14/2016 12:21,3,Chasing,12,LR,
1/14/2016 12:22,3,"Fighting, Chasing",1,LR,
1/14/2016 12:24,3,Fighting,12,ML,
1/14/2016 12:25,9,Chasing,10,MR,
1/14/2016 12:27,3,Fighting,2,NB5,
1/14/2016 12:28,3,Chasing,7,NB2,
1/14/2016 12:31,5,Chasing,9,UR,
1/14/2016 12:34,9,Chasing,7,UL,
1/14/2016 12:35,5,Chasing,10,MR,
1/14/2016 12:38,12,"Fighting, Chasing",7,MR,
1/14/2016 12:41,4,Fighting,7,LL,
1/14/2016 12:43,3,"Fighting, Chasing",9,LR,
1/14/2016 12:43,3,Fighting,5,LL,
1/14/2016 12:45,12,Chasing,8,MR,
1/14/2016 12:46,12,Chasing,6,LL,
1/14/2016 12:49,9,Chasing,6,UL,
1/14/2016 12:57,9,Chasing,2,LL,
1/14/2016 12:58,9,Chasing,7,ML,
1/14/2016 12:59,9,"Fighting, Chasing",10,LL,
1/14/2016 13:00,End,End,End,End,
1/14/2016 14:01,Start,Start,Start,Start,
1/14/2016 14:02,11,Chasing,10,UL,
1/14/2016 14:03,9,"Fighting, Chasing",10,UL,
1/14/2016 14:06,10,Fighting,7,LL,
1/14/2016 14:07,10,Chasing,11,LL,
1/14/2016 14:08,9,Subordinate,10,NB2,
1/14/2016 14:08,3,"Fighting, Chasing",5,MR,
1/14/2016 14:29,11,Fighting,7,NB5,
1/14/2016 14:46,11,Fighting,1,LL,
1/14/2016 14:53,3,Fighting,"7, 8",NB2,
1/14/2016 14:55,3,"Fighting, Chasing",12,LL,
1/14/2016 14:55,3,Fighting,2,LL,
1/14/2016 15:01,End,End,End,End,
1/14/2016 15:03,3,Fighting,12,UL,Yes
1/15/2016 11:19,2,Fighting,10,UR,Yes
1/15/2016 11:59,Start,Start,Start,Start,
1/15/2016 12:01,3,Fighting,5,NB4,
1/15/2016 12:01,3,Fighting,10,NB4,
1/15/2016 12:03,3,Chasing,12,UR,
1/15/2016 12:05,4,Fighting,5,UR,
1/15/2016 12:06,4,Fighting,7,UL,
1/15/2016 12:07,9,Subordinate,2,LL,
1/15/2016 12:08,4,Fighting,2,UL,
1/15/2016 12:08,9,Chasing,1,LR,
1/15/2016 12:09,4,Subordinate,9,UL,
1/15/2016 12:10,4,Fighting,7,LL,
1/15/2016 12:10,4,Fighting,7,LL,
1/15/2016 12:10,4,Fighting,10,LL,
1/15/2016 12:11,4,Chasing,6,MR,
1/15/2016 12:11,4,Fighting,12,UL,
1/15/2016 12:12,3,Induce-flee,4,UL,
1/15/2016 12:12,4,Fighting,10,LL,
1/15/2016 12:12,3,Fighting,4,LL,
1/15/2016 12:13,3,Chasing,4,UL,
1/15/2016 12:13,3,Chasing,1,LL,
1/15/2016 12:16,3,Chasing,9,LR,
1/15/2016 12:18,4,Mounting,8,LL,
1/15/2016 12:26,9,Fighting,6,UR,
1/15/2016 12:26,9,Chasing,6,UR,
1/15/2016 12:26,3,Fighting,2,LL,
1/15/2016 12:27,3,Induce-flee,9,LL,
1/15/2016 12:29,3,Fighting,2,UR,
1/15/2016 12:31,9,Chasing,7,UR,
1/15/2016 12:31,3,Chasing,1,UR,
1/15/2016 12:32,9,Fighting,7,UR,
1/15/2016 12:32,9,Fighting,2,LL,
1/15/2016 12:35,3,Fighting,9,UR,
1/15/2016 12:38,3,Chasing,1,UR,
1/15/2016 12:40,3,Chasing,11,LR,
1/15/2016 12:41,3,Induce-flee,9,LR,
1/15/2016 12:41,3,Fighting,12,LL,
1/15/2016 12:42,3,Fighting,5,LR,
1/15/2016 12:43,3,Induce-flee,9,LL,
1/15/2016 12:43,3,Chasing,10,MR,
1/15/2016 12:44,9,Fighting,8,UL,
1/15/2016 12:45,3,Chasing,1,ML,
1/15/2016 12:45,4,Mounting,8,LL,
1/15/2016 12:47,3,Chasing,10,LR,
1/15/2016 12:49,3,Fighting,8,LL,
1/15/2016 12:50,9,Fighting,10,UL,
1/15/2016 12:50,3,Fighting,9,LR,
1/15/2016 12:51,3,Chasing,9,UL,
1/15/2016 12:51,12,Chasing,1,LR,
1/15/2016 12:52,1,Mounting,8,LL,
1/15/2016 12:53,8,Chasing,1,LL,
1/15/2016 12:53,4,Chasing,8,LL,
1/15/2016 12:53,4,Fighting,8,NB2,
1/15/2016 12:53,4,Subordinate,10,NB2,
1/15/2016 12:53,4,Fighting,8,NB2,
1/15/2016 12:54,3,Fighting,8,LL,
1/15/2016 12:57,3,Chasing,5,LL,
1/15/2016 12:58,3,Chasing,4,UR,
1/15/2016 12:59,4,Mounting,8,LL,
1/15/2016 12:59,4,Mounting,8,LL,
1/15/2016 12:59,End,End,End,End,
1/16/2016 11:01,Start,Start,Start,Start,
1/16/2016 11:05,3,"Fighting, Chasing",5,LR,
1/16/2016 11:08,3,Fighting,5,LL,
1/16/2016 11:10,3,"Fighting, Chasing",4,LL,
1/16/2016 11:20,3,Chasing,1,LL,
1/16/2016 11:22,3,Chasing,1,ML,
1/16/2016 11:23,9,Chasing,6,UR,
1/16/2016 11:25,3,Chasing,5,LR,
1/16/2016 11:27,3,Chasing,1,NB4,
1/16/2016 11:37,3,Fighting,5,LR,
1/16/2016 11:39,3,Chasing,1,UR,
1/16/2016 11:40,3,Fighting,12,LL,
1/16/2016 11:42,9,Fighting,7,NB3,
1/16/2016 11:47,3,Fighting,6,MR,
1/16/2016 11:47,3,Induce-flee,2,LL,
1/16/2016 11:47,3,Chasing,12,LL,
1/16/2016 11:49,3,"Fighting, Chasing",2,LR,
1/16/2016 11:57,3,Fighting,4,ML,
1/16/2016 12:00,End,End,End,End,
1/16/2016 14:14,9,Chasing,7,UL,Yes
1/16/2016 14:17,10,Fighting,6,NB1,Yes
1/16/2016 14:36,9,Fighting,6,LR,Yes
1/16/2016 15:51,3,Fighting,12,MR,Yes
1/17/2016 11:08,Start,Start,Start,Start,
1/17/2016 11:09,3,Fighting,1,ML,
1/17/2016 11:10,3,Chasing,12,LR,
1/17/2016 11:10,4,Fighting,2,LL,
1/17/2016 11:12,3,Fighting,1,MR,
1/17/2016 11:13,3,Fighting,12,LL,
1/17/2016 11:14,3,Fighting,8,ML,
1/17/2016 11:14,3,Fighting,10,LL,
1/17/2016 11:18,4,Chasing,1,UR,
1/17/2016 11:18,3,Subordinate,7,LL,
1/17/2016 11:19,9,Fighting,1,MR,
1/17/2016 11:20,3,Fighting,4,UL,
1/17/2016 11:20,3,Fighting,1,MR,
1/17/2016 11:20,3,Fighting,4,LL,
1/17/2016 11:22,3,Fighting,8,UR,
1/17/2016 11:22,1,Subordinate,10,LL,
1/17/2016 11:23,4,Mounting,8,NB5,
1/17/2016 11:23,3,Fighting,2,ML,
1/17/2016 11:23,9,Chasing,7,UR,
1/17/2016 11:23,3,Fighting,5,LL,
1/17/2016 11:24,3,Fighting,4,UL,
1/17/2016 11:25,3,Subordinate,9,MR,
1/17/2016 11:25,4,Subordinate,10,NB2,
1/17/2016 11:28,3,Fighting,1,ML,
1/17/2016 11:29,9,Chasing,10,UR,
1/17/2016 11:31,11,Subordinate,1,NB3,
1/17/2016 11:39,3,Subordinate,6,MR,
1/17/2016 11:41,12,Induce-flee,10,LR,
1/17/2016 11:43,3,Fighting,11,LL,
1/17/2016 11:43,3,Fighting,2,NB2,
1/17/2016 11:44,3,Fighting,10,LR,
1/17/2016 11:44,12,Subordinate,2,MR,
1/17/2016 11:45,9,Fighting,1,UR,
1/17/2016 11:45,3,Chasing,2,LL,
1/17/2016 11:45,3,Chasing,10,UR,
1/17/2016 11:47,3,Fighting,6,LL,
1/17/2016 11:48,4,Fighting,9,UR,
1/17/2016 11:48,3,Chasing,9,LR,
1/17/2016 11:48,4,Fighting,2,UL,
1/17/2016 11:49,3,Fighting,2,MR,
1/17/2016 11:49,3,Fighting,2,LL,
1/17/2016 11:50,3,Induce-flee,11,LL,
1/17/2016 11:50,3,Chasing,9,LR,
1/17/2016 11:50,4,Chasing,11,ML,
1/17/2016 11:50,3,Fighting,4,ML,
1/17/2016 11:51,4,Chasing,11,LL,
1/17/2016 11:51,3,Induce-flee,4,UR,
1/17/2016 11:52,3,Fighting,1,UR,
1/17/2016 11:52,4,Chasing,8,LL,
1/17/2016 11:52,3,Chasing,12,LL,
1/17/2016 11:53,11,Subordinate,1,NB2,
1/17/2016 11:53,9,Chasing,7,LR,
1/17/2016 11:54,3,Fighting,12,MR,
1/17/2016 11:56,3,Fighting,11,LL,
1/17/2016 11:57,9,Chasing,6,UL,
1/17/2016 11:57,9,Fighting,6,NB4,
1/17/2016 11:58,6,Fighting,8,NB1,
1/17/2016 11:59,4,Chasing,11,UL,
1/17/2016 11:59,3,Fighting,4,UL,
1/17/2016 11:59,End,End,End,End,
1/17/2016 12:06,8,Fighting,1,LL,Yes
1/17/2016 12:34,5,Fighting,12,MR,Yes
1/17/2016 12:54,4,Fighting,8,NB2,Yes
1/18/2016 11:02,Start,Start,Start,Start,
1/18/2016 11:02,1,Fighting,5,LR,
1/18/2016 11:02,1,Fighting,5,NB5,
1/18/2016 11:06,9,Fighting,2,UR,
1/18/2016 11:06,3,Chasing,9,LL,
1/18/2016 11:06,12,Chasing,7,LR,
1/18/2016 11:07,4,Induce-flee,7,LL,
1/18/2016 11:07,3,Chasing,7,LL,
1/18/2016 11:08,3,Fighting,12,MR,
1/18/2016 11:08,9,Chasing,7,UR,
1/18/2016 11:09,9,Chasing,6,UL,
1/18/2016 11:09,9,Fighting,12,LL,
1/18/2016 11:09,3,Chasing,12,ML,
1/18/2016 11:10,3,Fighting,8,MR,
1/18/2016 11:11,6,Fighting,7,UL,
1/18/2016 11:11,3,Fighting,6,LL,
1/18/2016 11:11,3,Fighting,5,ML,
1/18/2016 11:13,3,Fighting,10,NB1,
1/18/2016 11:13,4,Fighting,2,UR,
1/18/2016 11:13,3,Fighting,7,LL,
1/18/2016 11:14,3,Fighting,4,UL,
1/18/2016 11:14,3,Chasing,9,UL,
1/18/2016 11:15,3,Fighting,1,UL,
1/18/2016 11:16,3,Chasing,1,UR,
1/18/2016 11:19,3,Fighting,4,UL,
1/18/2016 11:21,3,Fighting,8,UL,
1/18/2016 11:23,4,Chasing,1,UL,
1/18/2016 11:23,4,Chasing,6,UL,
1/18/2016 11:23,4,Fighting,6,ML,
1/18/2016 11:23,12,Subordinate,6,MR,
1/18/2016 11:23,12,Subordinate,1,MR,
1/18/2016 11:24,3,Chasing,4,UR,
1/18/2016 11:24,9,Chasing,2,UR,
1/18/2016 11:24,9,Chasing,10,LL,
1/18/2016 11:26,3,Fighting,10,UR,
1/18/2016 11:26,3,Fighting,4,NB5,
1/18/2016 11:27,3,Fighting,1,MR,
1/18/2016 11:30,3,Fighting,10,UR,
1/18/2016 11:31,3,Chasing,12,LR,
1/18/2016 11:32,3,Fighting,8,UL,
1/18/2016 11:34,9,Chasing,2,UR,
1/18/2016 11:35,3,Fighting,1,UL,
1/18/2016 11:35,3,Fighting,8,MR,
1/18/2016 11:36,1,Chasing,10,UL,
1/18/2016 11:39,3,Fighting,1,LL,
1/18/2016 11:41,9,Subordinate,2,NB2,
1/18/2016 11:42,3,Fighting,5,LL,
1/18/2016 11:42,3,Subordinate,9,LL,
1/18/2016 11:44,3,Chasing,8,LL,
1/18/2016 11:45,9,Chasing,1,MR,
1/18/2016 11:47,9,Chasing,2,LL,
1/18/2016 11:48,12,Fighting,7,LR,
1/18/2016 11:48,3,Subordinate,12,LR,
1/18/2016 11:49,3,Induce-flee,2,LL,
1/18/2016 11:51,3,Fighting,2,ML,
1/18/2016 11:51,3,Fighting,1,MR,
1/18/2016 11:52,12,Fighting,7,LR,
1/18/2016 11:52,3,Fighting,1,UL,
1/18/2016 11:52,3,Induce-flee,12,LR,
1/18/2016 11:53,3,Fighting,10,UR,
1/18/2016 11:54,3,Fighting,2,LL,
1/18/2016 11:55,9,Fighting,5,ML,
1/18/2016 11:57,3,Fighting,5,LL,
1/18/2016 11:58,3,Fighting,10,ML,
1/18/2016 11:59,End,End,End,End,
1/18/2016 12:13,12,Chasing,7,MR,Yes
1/18/2016 12:13,12,Fighting,8,MR,Yes
1/18/2016 12:39,9,Fighting,4,LL,Yes
1/18/2016 14:01,12,Chasing,8,LR,Yes
1/18/2016 14:02,3,Fighting,12,NB1,Yes
1/18/2016 15:01,Start,Start,Start,Start,
1/18/2016 15:08,3,Subordinate,8,UL,
1/18/2016 15:09,3,Chasing,5,UR,
1/18/2016 15:18,3,Chasing,5,NB1,
1/18/2016 16:01,End,End,End,End,
1/19/2016 10:59,9,Fighting,4,UL,Yes
1/19/2016 11:01,Start,Start,Start,Start,
1/19/2016 11:03,6,Fighting,5,NB2,
1/19/2016 11:04,3,"Fighting, Chasing",2,UL,
1/19/2016 11:04,3,"Fighting, Chasing",2,UL,
1/19/2016 11:06,3,"Fighting, Chasing",12,UR,
1/19/2016 11:06,3,Fighting,6,LL,
1/19/2016 11:10,9,"Fighting, Chasing",1,UL,
1/19/2016 11:11,9,Fighting,7,MR,
1/19/2016 11:11,3,Fighting,1,LL,
1/19/2016 11:13,7,Chasing,11,LL,
1/19/2016 11:13,3,Chasing,1,LR,
1/19/2016 11:17,3,"Fighting, Chasing",11,LL,
1/19/2016 11:17,3,Fighting,1,LL,
1/19/2016 11:18,9,"Fighting, Chasing",7,MR,
1/19/2016 11:19,9,Chasing,7,LL,
1/19/2016 11:21,9,Chasing,5,MR,
1/19/2016 11:29,9,"Fighting, Chasing",6,LL,
1/19/2016 11:30,3,"Fighting, Chasing",4,ML,
1/19/2016 11:31,6,Fighting,1,NB2,
1/19/2016 11:34,3,"Fighting, Chasing",1,LL,
1/19/2016 11:40,3,"Fighting, Chasing",11,LL,
1/19/2016 11:41,7,"Fighting, Chasing",12,LL,
1/19/2016 11:41,9,"Fighting, Chasing",5,ML,
1/19/2016 11:43,3,Fighting,6,NB1,
1/19/2016 11:47,3,Chasing,10,LL,
1/19/2016 11:48,3,Fighting,5,LL,
1/19/2016 11:48,3,Fighting,9,LL,
1/19/2016 11:50,3,"Fighting, Chasing",8,NB5,
1/19/2016 11:54,9,Chasing,6,ML,
1/19/2016 11:58,3,"Fighting, Chasing",12,NB2,
1/19/2016 11:58,3,Subordinate,1,LL,
1/19/2016 12:01,10,"Fighting, Chasing",6,NB5,
1/19/2016 12:02,12,Fighting,7,NB2,
1/19/2016 12:08,9,"Fighting, Chasing",2,UR,
1/19/2016 12:11,3,Chasing,1,UL,
1/19/2016 12:12,9,"Fighting, Chasing",7,UL,
1/19/2016 12:13,3,Fighting,2,LL,
1/19/2016 12:15,3,Chasing,10,LL,
1/19/2016 12:15,9,Chasing,7,LR,
1/19/2016 12:21,9,Chasing,12,ML,
1/19/2016 12:21,3,Fighting,11,ML,
1/19/2016 12:25,2,Fighting,10,NB2,
1/19/2016 12:25,3,Chasing,12,LL,
1/19/2016 12:26,3,Fighting,5,NB1,
1/19/2016 12:27,3,Chasing,12,NB5,
1/19/2016 12:27,3,Fighting,8,LL,
1/19/2016 12:28,9,Chasing,11,UR,
1/19/2016 12:31,3,Fighting,12,LL,
1/19/2016 12:31,3,"Fighting, Chasing",11,ML,
1/19/2016 12:32,12,Chasing,7,NB3,
1/19/2016 12:33,3,Chasing,9,LL,
1/19/2016 12:35,12,Chasing,6,LR,
1/19/2016 12:35,12,Chasing,7,LL,
1/19/2016 12:35,9,Chasing,12,LR,
1/19/2016 12:36,12,Chasing,7,MR,
1/19/2016 12:37,9,Chasing,12,MR,
