Timestamp,Actor,Behavior,Recipient,Location,Outside assigned observation time
1/14/2016 12:23,2,Fighting,9,LL,
1/14/2016 12:27,2,Chasing,11,UL,
1/14/2016 12:32,2,Fighting,11,UL,
1/14/2016 12:33,12,Fighting,2,UR,
1/14/2016 12:33,11,Chasing,2,LL,
1/14/2016 12:35,12,Fighting,2,NB2,
1/14/2016 12:35,12,Fighting,6,NB2,
1/14/2016 12:37,12,Fighting,11,UR,
1/14/2016 12:40,12,Fighting,11,LL,
1/14/2016 12:51,12,Induce-flee,11,LR,
1/14/2016 12:57,12,Fighting,3,MR,
1/14/2016 12:58,12,Fighting,8,NB3,
1/14/2016 12:58,12,Fighting,8,NB3,
1/14/2016 12:59,12,Fighting,8,NB5,
1/14/2016 12:59,End,End,End,End,
1/15/2016 11:04,11,Fighting,1,LR,Yes
1/15/2016 12:00,Start,Start,Start,Start,
1/15/2016 12:11,12,Chasing,5,UR,
1/15/2016 12:11,12,"Fighting, Chasing",5,LL,
1/15/2016 12:11,12,"Fighting, Chasing",5,LL,
1/15/2016 12:12,12,Chasing,11,LR,
1/15/2016 12:16,8,"Fighting, Chasing",11,LL,
1/15/2016 12:17,8,"Fighting, Chasing",11,NB1,
1/15/2016 12:20,11,Fighting,7,NB2,
1/15/2016 12:25,12,Chasing,11,LL,
1/15/2016 12:26,8,"Fighting, Chasing",6,MR,
1/15/2016 12:27,8,Chasing,4,LR,
1/15/2016 12:28,12,"Fighting, Chasing",11,LL,
1/15/2016 12:37,4,Fighting,6,UR,
1/15/2016 12:39,11,Chasing,1,LL,
1/15/2016 12:40,1,"Fighting, Chasing",6,LR,
1/15/2016 12:42,4,Fighting,6,UL,
1/15/2016 12:43,4,Fighting,6,UR,
1/15/2016 12:47,12,"Fighting, Chasing",11,UL,
1/15/2016 12:49,4,Fighting,6,ML,
1/15/2016 12:51,12,"Fighting, Chasing",4,LL,
1/15/2016 12:54,12,Fighting,3,MR,
1/15/2016 12:58,12,Chasing,8,LL,
1/15/2016 13:00,End,End,End,End,
1/15/2016 14:00,Start,Start,Start,Start,
1/15/2016 14:07,2,Fighting,11,LL,
1/15/2016 14:09,12,"Fighting, Chasing",5,MR,
1/15/2016 14:16,3,Fighting,9,UR,
1/15/2016 14:20,3,Fighting,9,UR,
1/15/2016 14:23,4,Chasing,6,LR,
1/15/2016 14:25,4,"Chasing, Induce-flee",2,LL,
1/15/2016 14:38,12,Fighting,8,UR,
1/15/2016 14:40,12,"Fighting, Chasing",8,UR,
1/15/2016 14:42,4,Fighting,8,LL,
1/15/2016 14:45,12,Fighting,1,NB5,
1/15/2016 14:47,12,Chasing,4,UR,
1/15/2016 14:53,12,Chasing,8,UR,
1/15/2016 14:57,8,Fighting,6,UL,
1/15/2016 14:57,12,Fighting,8,UR,
1/15/2016 14:59,End,End,End,End,
1/16/2016 14:01,Start,Start,Start,Start,
1/16/2016 14:02,12,Chasing,6,UL,
1/16/2016 14:06,12,Fighting,4,UR,
1/16/2016 14:07,12,Fighting,9,NB5,
1/16/2016 14:08,12,Fighting,4,NB1,
1/16/2016 14:08,12,Fighting,8,NB5,
1/16/2016 14:09,12,Fighting,4,NB5,
1/16/2016 14:13,12,Fighting,9,UR,
1/16/2016 14:16,12,Fighting,3,UR,
1/16/2016 14:20,12,Fighting,3,UR,
1/16/2016 14:20,12,Fighting,2,NB5,
1/16/2016 14:26,12,Fighting,3,UL,
1/16/2016 14:33,12,Chasing,6,LR,
1/16/2016 14:45,6,Fighting,7,UR,
1/16/2016 14:47,6,Fighting,11,UL,
1/16/2016 14:47,6,Chasing,11,UR,
1/16/2016 14:49,8,Chasing,6,LL,
1/16/2016 14:50,8,Chasing,7,LR,
1/16/2016 14:51,6,Chasing,4,UR,
1/16/2016 14:52,11,Fighting,4,LR,
1/16/2016 14:52,12,Fighting,11,MR,
1/16/2016 14:54,12,Chasing,7,UL,
1/16/2016 14:55,12,Fighting,8,UL,
1/16/2016 14:57,12,Induce-flee,11,LL,
1/16/2016 14:58,12,Fighting,8,NB2,
1/16/2016 14:59,End,End,End,End,
1/16/2016 15:35,6,Chasing,2,MR,Yes
1/16/2016 15:47,6,Fighting,9,NB5,Yes
1/16/2016 15:47,6,Chasing,9,LR,Yes
1/16/2016 16:09,2,Fighting,11,MR,Yes
1/16/2016 16:16,1,Chasing,2,MR,Yes
1/16/2016 16:17,1,Chasing,9,LR,Yes
1/17/2016 12:18,6,Chasing,2,LL,Yes
1/17/2016 12:19,11,Chasing,4,UL,Yes
1/17/2016 12:40,6,Chasing,9,UR,Yes
1/17/2016 12:40,6,Fighting,9,UR,Yes
1/17/2016 12:45,8,Fighting,9,LL,Yes
1/17/2016 12:56,6,Chasing,4,UR,Yes
1/17/2016 12:57,4,Fighting,6,UR,Yes
1/17/2016 12:58,6,Fighting,11,UL,Yes
1/17/2016 12:58,6,Fighting,11,UR,Yes
1/17/2016 12:59,6,Chasing,11,MR,Yes
1/17/2016 14:00,Start,Start,Start,Start,
1/17/2016 14:03,11,Chasing,6,NB1,
1/17/2016 14:04,11,Fighting,6,LR,
1/17/2016 14:10,12,Fighting,8,UL,
1/17/2016 14:12,12,"Fighting, Chasing",5,LL,
1/17/2016 14:16,12,Chasing,6,LR,
1/17/2016 14:18,12,"Fighting, Chasing",2,LR,
1/17/2016 14:23,12,"Fighting, Chasing",11,UR,
1/17/2016 14:28,12,Fighting,8,UL,
1/17/2016 14:45,12,"Fighting, Chasing",7,LL,
1/17/2016 14:57,12,"Fighting, Chasing",11,LL,
1/17/2016 14:59,12,Chasing,4,UR,
1/17/2016 15:00,End,End,End,End,
1/18/2016 11:02,Start,Start,Start,Start,
1/18/2016 11:05,12,"Fighting, Chasing",6,UR,
1/18/2016 11:07,3,Fighting,6,NB5,
1/18/2016 11:09,12,"Fighting, Chasing",7,LL,
1/18/2016 11:12,3,Fighting,7,NB5,
1/18/2016 11:12,12,Fighting,5,UR,
1/18/2016 11:14,1,"Fighting, Chasing",8,LL,
1/18/2016 11:17,12,"Fighting, Chasing",6,LL,
1/18/2016 11:21,12,"Fighting, Chasing",6,LL,
1/18/2016 11:25,12,"Fighting, Chasing",8,UL,
1/18/2016 11:32,12,Chasing,8,ML,
1/18/2016 11:36,12,"Fighting, Chasing",2,MR,
1/18/2016 11:37,12,Chasing,6,LR,
1/18/2016 11:47,12,Chasing,6,NB4,
1/18/2016 11:48,8,"Fighting, Chasing",9,UL,
1/18/2016 11:50,8,"Fighting, Chasing",9,UL,
1/18/2016 12:02,End,End,End,End,
1/18/2016 12:16,3,Fighting,11,MR,Yes
1/18/2016 12:18,2,Fighting,11,LL,Yes
1/18/2016 12:20,2,Fighting,4,UR,Yes
1/18/2016 12:22,2,Fighting,4,UL,Yes
1/19/2016 11:17,1,Fighting,6,LL,Yes
1/19/2016 11:20,11,Chasing,7,LL,Yes
1/19/2016 11:21,1,Fighting,2,LL,Yes
1/19/2016 11:38,3,Fighting,7,MR,Yes
1/19/2016 11:40,1,Fighting,7,LL,Yes
1/19/2016 12:01,Start,Start,Start,Start,
1/19/2016 12:06,12,Fighting,6,MR,
1/19/2016 12:07,2,Fighting,7,NB1,
1/19/2016 12:08,3,Fighting,7,NB3,
1/19/2016 12:11,8,Fighting,6,UR,
1/19/2016 12:13,2,Fighting,6,UR,
1/19/2016 12:14,2,"Fighting, Chasing",6,UR,
1/19/2016 12:14,2,Chasing,11,UL,
1/19/2016 12:18,11,"Fighting, Chasing",5,LL,
1/19/2016 12:20,2,"Fighting, Subordinate",6,ML,
1/19/2016 12:21,2,Fighting,7,MR,
1/19/2016 12:22,12,Chasing,7,LL,
1/19/2016 12:27,8,Fighting,3,LL,
1/19/2016 12:28,"7, 8",Fighting,"7, 8",LL,
1/19/2016 12:34,8,Fighting,7,LL,
1/19/2016 12:35,12,Fighting,8,MR,
1/19/2016 12:39,12,Subordinate,5,NB2,
1/19/2016 12:40,12,Chasing,4,UL,
1/19/2016 12:46,12,Chasing,4,UL,
1/19/2016 12:49,12,"Fighting, Chasing",7,UR,
1/19/2016 13:00,End,End,End,End,
1/19/2016 13:00,Start,Start,Start,Start,
1/19/2016 13:11,4,Fighting,3,LL,
1/19/2016 13:13,11,Chasing,4,UL,
1/19/2016 13:14,12,Chasing,4,MR,
1/19/2016 13:16,11,Subordinate,9,MR,
1/19/2016 13:17,12,"Fighting, Chasing",11,LL,
1/19/2016 13:18,12,Fighting,1,NB2,
1/19/2016 13:27,12,Chasing,4,LL,
1/19/2016 13:35,8,Chasing,6,LR,
1/19/2016 13:36,8,Fighting,11,LL,
1/19/2016 13:36,8,"Fighting, Chasing",6,MR,
1/19/2016 13:37,4,Fighting,6,MR,
1/19/2016 13:38,11,Chasing,4,LL,
1/19/2016 13:38,4,Chasing,6,LR,
1/19/2016 13:39,11,Chasing,4,LL,
1/19/2016 13:39,8,"Fighting, Chasing",6,LL,
1/19/2016 13:42,8,Fighting,11,LR,
1/19/2016 13:45,4,Fighting,6,UR,
1/19/2016 13:47,4,Fighting,6,UR,
1/19/2016 13:48,8,Fighting,11,LR,
1/19/2016 13:49,2,Fighting,4,UL,
1/19/2016 13:50,2,Fighting,4,UL,
1/19/2016 13:51,2,Chasing,11,UR,
1/19/2016 13:52,2,"Fighting, Chasing","6, 11",UL,
1/19/2016 13:53,2,"Fighting, Chasing",8,MR,
1/19/2016 13:54,2,Fighting,11,LL,
1/19/2016 13:54,2,Fighting,8,MR,
1/19/2016 13:56,2,Fighting,4,UL,
1/19/2016 13:56,2,Fighting,6,UR,
1/19/2016 13:58,2,"Fighting, Chasing",8,UL,
1/19/2016 13:59,2,Chasing,8,UL,
1/19/2016 14:00,2,"Fighting, Chasing",8,UL,
1/19/2016 14:00,End,End,End,End,
1/20/2016 11:00,Start,Start,Start,Start,
1/20/2016 11:01,12,Fighting,6,UL,
1/20/2016 11:08,12,Chasing,6,UL,
1/20/2016 11:12,12,Chasing,7,LL,
1/20/2016 11:15,12,Chasing,7,MR,
1/20/2016 11:16,12,Fighting,9,UL,
1/20/2016 11:17,12,Fighting,5,UL,
1/20/2016 11:18,12,Chasing,5,UR,
1/20/2016 11:18,12,Fighting,5,UL,
1/20/2016 11:20,12,Fighting,6,ML,
1/20/2016 11:21,12,Fighting,3,UR,
1/20/2016 11:21,12,Fighting,3,UR,
1/20/2016 11:22,12,Fighting,3,UR,
1/20/2016 11:23,12,Chasing,6,ML,
1/20/2016 11:24,12,Fighting,1,LL,
1/20/2016 11:27,12,Subordinate,3,UR,
1/20/2016 11:30,12,Fighting,3,UL,
1/20/2016 11:35,12,Subordinate,8,LR,
1/20/2016 11:35,12,Fighting,1,LL,
1/20/2016 11:46,12,Induce-flee,11,UL,
1/20/2016 11:50,12,Chasing,11,LR,
1/20/2016 11:51,12,Induce-flee,3,LL,
1/20/2016 11:52,12,Fighting,5,UL,
1/20/2016 11:52,4,Fighting,3,LL,
1/20/2016 11:53,12,Fighting,4,LL,
1/20/2016 11:53,12,Fighting,8,LL,
1/20/2016 12:00,End,End,End,End,
1/20/2016 12:01,3,Chasing,6,UL,Yes
1/20/2016 12:02,3,Chasing,7,UR,Yes
1/20/2016 12:02,3,Fighting,7,UR,Yes
1/20/2016 12:03,3,Fighting,9,UR,Yes
1/20/2016 12:03,11,Fighting,9,UL,Yes
1/20/2016 12:18,3,Chasing,5,UR,Yes
1/20/2016 12:52,8,Chasing,6,UL,Yes
1/20/2016 12:52,8,Subordinate,6,UR,Yes
1/20/2016 14:00,Start,Start,Start,Start,
1/20/2016 14:02,2,Fighting,3,UR,
1/20/2016 14:05,12,"Fighting, Chasing",11,LL,
1/20/2016 14:09,12,Fighting,9,NB5,
1/20/2016 14:29,12,"Fighting, Chasing",3,LR,
1/20/2016 14:31,12,"Fighting, Chasing",9,MR,
1/20/2016 14:36,12,Fighting,11,NB5,
1/20/2016 14:36,12,Fighting,11,NB5,
1/20/2016 14:38,9,Fighting,3,NB2,
1/20/2016 14:41,12,Fighting,9,NB5,
1/20/2016 14:47,8,Chasing,7,LL,
1/20/2016 14:48,12,Fighting,9,UR,
1/20/2016 15:00,End,End,End,End,
1/21/2016 11:59,Start,Start,Start,Start,
1/21/2016 12:01,12,Fighting,3,LR,
1/21/2016 12:03,12,Fighting,5,UL,
1/21/2016 12:06,12,"Fighting, Chasing",7,UL,
1/21/2016 12:09,12,"Fighting, Chasing",9,ML,
1/21/2016 12:11,12,Induce-flee,11,UR,
1/21/2016 12:15,12,"Fighting, Chasing, Induce-flee",2,MR,
1/21/2016 12:21,12,"Fighting, Chasing",6,MR,
1/21/2016 12:23,12,Induce-flee,11,MR,
1/21/2016 12:24,8,Chasing,9,UL,
1/21/2016 12:29,8,Fighting,6,LL,
1/21/2016 12:31,12,"Fighting, Chasing, Induce-flee",2,NB4,
1/21/2016 12:36,12,Fighting,2,LL,
1/21/2016 12:44,8,"Fighting, Chasing",3,UR,
1/21/2016 12:54,3,Fighting,7,UR,
1/21/2016 12:55,3,"Fighting, Chasing",7,UL,
1/21/2016 13:00,End,End,End,End,
1/21/2016 13:00,Start,Start,Start,Start,
1/21/2016 13:02,12,Fighting,3,NB5,
1/21/2016 13:02,12,Fighting,3,NB5,
1/21/2016 13:03,12,Fighting,3,NB5,
1/21/2016 13:04,2,Fighting,3,NB1,
1/21/2016 13:05,12,Fighting,2,UR,
1/21/2016 13:05,12,Chasing,7,LL,
1/21/2016 13:07,2,Chasing,3,NB1,
1/21/2016 13:07,8,Fighting,7,LR,
1/21/2016 13:08,12,Fighting,8,LR,
1/21/2016 13:09,8,Fighting,7,LL,
1/21/2016 13:12,12,Induce-flee,2,MR,
1/21/2016 13:13,3,Fighting,7,UR,
1/21/2016 13:18,12,Fighting,3,MR,
1/21/2016 13:18,12,Fighting,9,LL,
1/21/2016 13:18,12,Fighting,9,LR,
1/21/2016 13:20,12,Fighting,2,UL,
1/21/2016 13:22,11,Chasing,9,NB2,
1/21/2016 13:23,12,Fighting,9,UR,
1/21/2016 13:24,12,Fighting,11,LL,
1/21/2016 13:26,8,Fighting,11,LR,
1/21/2016 13:27,12,Fighting,11,LR,
1/21/2016 13:28,12,Fighting,9,UR,
1/21/2016 13:28,12,Subordinate,7,UR,
1/21/2016 13:28,12,Subordinate,9,UR,
1/21/2016 13:33,8,Fighting,9,UR,
1/21/2016 13:33,12,Fighting,2,LL,
1/21/2016 13:33,8,Fighting,9,UR,
1/21/2016 13:38,12,Fighting,5,UR,
1/21/2016 13:38,12,Fighting,5,NB2,
1/21/2016 13:41,12,Chasing,11,UR,
1/21/2016 13:42,12,Fighting,11,UL,
1/21/2016 13:43,12,Fighting,11,UR,
1/21/2016 13:52,12,Chasing,11,LL,
1/21/2016 13:55,12,Fighting,3,UR,
1/21/2016 13:55,12,Subordinate,11,UL,
1/21/2016 13:58,8,Fighting,7,LR,
1/21/2016 13:59,End,End,End,End,
1/22/2016 15:01,Start,Start,Start,Start,
1/22/2016 15:06,12,Chasing,8,UL,
1/22/2016 15:12,8,Chasing,11,LL,
1/22/2016 15:13,12,Chasing,4,LL,
1/22/2016 15:14,12,"Fighting, Chasing",8,MR,
1/22/2016 15:20,12,Chasing,2,LL,
1/22/2016 15:20,12,Chasing,11,LL,
1/22/2016 15:22,8,Fighting,4,MR,
1/22/2016 15:27,8,"Fighting, Chasing",11,LR,
1/22/2016 15:28,2,Fighting,6,NB5,
1/22/2016 15:29,2,Fighting,3,NB5,
1/22/2016 15:29,8,Chasing,3,LL,
1/22/2016 15:37,2,Fighting,3,NB1,
1/22/2016 15:38,8,Fighting,7,LR,
1/22/2016 15:41,12,Chasing,2,LR,
1/22/2016 15:43,8,Chasing,7,MR,
1/22/2016 15:46,8,Chasing,11,UL,
1/22/2016 15:47,12,Fighting,2,NB1,
1/22/2016 15:50,8,Fighting,7,UL,
1/22/2016 15:51,8,Fighting,11,UL,
1/22/2016 15:53,8,Chasing,11,UR,
1/22/2016 15:57,8,Fighting,3,UL,
1/22/2016 16:00,End,End,End,End,
1/22/2016 16:00,Start,Start,Start,Start,
